Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11,MANAKSIA
Reserves,480.57,508.08,73.58,67.08,77.12,79.44,111.44,112.97,96.91,101.12,MANAKSIA
Borrowings,171.06,270.31,,,,7.4,2.4,,0.44,0.37,MANAKSIA
Other Liabilities,350.58,230.44,3.38,2.88,5.13,10.5,12.21,16.66,0.99,1.47,MANAKSIA
Total,1015.32,1021.94,90.07,83.07,95.36,110.45,139.16,142.74,111.45,116.07,MANAKSIA
Net Block,310.83,312.68,4.41,3.37,2.7,2.77,2.35,2.08,2.44,2.12,MANAKSIA
Capital Work in Progress,36.64,33.95,,,,,,,,,MANAKSIA
Investments,69.43,69.35,36.95,39.86,38.04,36.71,42.36,38.99,38.21,39.42,MANAKSIA
Other Assets,598.42,605.96,48.71,39.84,54.62,70.97,94.45,101.67,70.8,74.53,MANAKSIA
Total,1015.32,1021.94,90.07,83.07,95.36,110.45,139.16,142.74,111.45,116.07,MANAKSIA
Receivables,195.27,242.08,0.12,4.64,16.24,18.08,19.21,24.53,4.15,4.27,MANAKSIA
Inventory,226.98,218.55,,0.06,,,,0.1,0.01,0.61,MANAKSIA
Cash & Bank,0.99,2.03,2.97,1.93,4.25,3.07,26.16,13.03,16.33,9.74,MANAKSIA
No. of Equity Shares,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,65534050.0,MANAKSIA
New Bonus Shares,,,,,,,,,,,MANAKSIA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MANAKSIA
