Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,102.31,119.27,119.27,119.29,122.58,122.58,122.58,122.58,122.58,134.83,ESCORTS
Reserves,1696.23,1494.69,1712.11,1677.01,1715.1,1894.8,2451.52,2900.28,3357.5,5256.76,ESCORTS
Borrowings,371.83,553.44,436.18,481.0,360.5,262.81,50.06,276.89,34.15,58.04,ESCORTS
Other Liabilities,966.79,1306.06,1260.86,1170.5,1094.08,1232.96,1645.33,1697.19,1797.85,1753.6,ESCORTS
Total,3137.16,3473.46,3528.42,3447.8,3292.26,3513.15,4269.49,4996.94,5312.08,7203.23,ESCORTS
Net Block,1461.88,1586.25,1642.69,1582.96,1559.3,1577.76,1581.05,1630.47,1688.01,1783.02,ESCORTS
Capital Work in Progress,45.27,66.49,37.36,55.46,58.19,34.7,64.06,76.48,124.46,64.41,ESCORTS
Investments,365.8,385.91,381.5,383.45,415.52,587.46,894.33,856.61,1166.26,2304.95,ESCORTS
Other Assets,1264.21,1434.81,1466.87,1425.93,1259.25,1313.23,1730.05,2433.38,2333.35,3050.85,ESCORTS
Total,3137.16,3473.46,3528.42,3447.8,3292.26,3513.15,4269.49,4996.94,5312.08,7203.23,ESCORTS
Receivables,340.53,454.92,352.41,397.06,390.07,458.02,599.98,931.96,756.52,698.4,ESCORTS
Inventory,327.36,537.12,586.69,476.63,420.96,429.48,541.06,821.93,822.2,674.46,ESCORTS
Cash & Bank,203.43,130.57,261.9,236.41,249.62,228.4,311.9,230.07,318.48,1316.52,ESCORTS
No. of Equity Shares,105618036.0,119263300.0,119290000.0,119283266.0,122576878.0,122576878.0,122576878.0,122576878.0,122576878.0,134834566.0,ESCORTS
New Bonus Shares,,,,,,,,,,,ESCORTS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ESCORTS
