Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,150.22,173.8,216.38,251.15,188.99,209.35,245.29,224.65,244.76,247.93,UMANGDAIRY
Raw Material Cost,107.71,127.41,178.35,192.93,118.84,154.1,154.57,126.19,179.19,143.32,UMANGDAIRY
Change in Inventory,1.56,10.49,12.28,4.13,-8.48,2.7,-3.49,-3.14,30.85,-4.38,UMANGDAIRY
Power and Fuel,10.44,13.99,16.46,16.8,16.68,16.7,21.42,21.97,22.8,22.08,UMANGDAIRY
Other Mfr. Exp,7.32,10.08,3.46,3.93,3.99,4.87,15.23,18.6,20.23,21.2,UMANGDAIRY
Employee Cost,5.08,6.45,8.23,10.82,12.84,15.19,21.93,23.14,23.22,21.79,UMANGDAIRY
Selling and admin,2.51,3.89,4.14,5.06,6.5,7.0,8.01,9.53,10.73,12.84,UMANGDAIRY
Other Expenses,3.18,4.73,7.6,9.34,6.92,8.24,7.68,9.04,8.42,8.72,UMANGDAIRY
Other Income,0.2,0.55,0.26,0.21,0.42,1.37,0.47,1.12,1.0,1.02,UMANGDAIRY
Depreciation,1.68,1.89,1.49,2.63,3.01,3.39,3.59,3.59,4.3,4.78,UMANGDAIRY
Interest,0.23,0.23,0.54,1.0,0.62,1.44,3.74,4.03,3.66,3.74,UMANGDAIRY
Profit before tax,13.83,16.17,8.65,12.98,11.53,2.49,6.1,6.54,4.06,6.1,UMANGDAIRY
Tax,,3.87,2.69,4.47,4.02,0.84,0.83,1.49,1.24,1.99,UMANGDAIRY
Net profit,13.83,12.3,5.96,8.52,7.5,1.65,5.27,5.05,2.83,4.1,UMANGDAIRY
