Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,RALLIS
Reserves,534.2,602.04,693.8,778.51,898.9,1105.95,1159.4,1266.37,1390.55,1571.93,RALLIS
Borrowings,115.59,84.29,39.64,75.38,35.95,21.55,21.21,72.83,93.61,75.61,RALLIS
Other Liabilities,360.22,360.53,383.65,359.03,355.66,403.8,533.4,800.83,943.62,920.41,RALLIS
Total,1029.46,1066.31,1136.54,1232.37,1309.96,1550.75,1733.46,2159.48,2447.23,2587.4,RALLIS
Net Block,352.06,372.03,394.65,372.85,342.13,350.03,350.86,580.76,592.83,630.98,RALLIS
Capital Work in Progress,50.37,26.64,13.1,14.38,23.96,23.1,24.68,50.71,75.7,164.48,RALLIS
Investments,180.94,193.48,218.78,231.62,304.97,534.03,389.69,109.27,302.47,283.47,RALLIS
Other Assets,446.09,474.16,510.01,613.52,638.9,643.59,968.23,1418.74,1476.23,1508.47,RALLIS
Total,1029.46,1066.31,1136.54,1232.37,1309.96,1550.75,1733.46,2159.48,2447.23,2587.4,RALLIS
Receivables,82.09,143.76,138.1,206.46,182.79,225.84,365.33,448.21,450.02,406.28,RALLIS
Inventory,224.16,190.35,238.5,276.59,257.5,244.49,374.86,673.23,699.2,763.2,RALLIS
Cash & Bank,10.56,24.44,7.08,5.09,5.97,6.62,5.69,43.94,47.99,53.91,RALLIS
No. of Equity Shares,194470890.0,194470890.0,194471000.0,194470890.0,194470890.0,194470890.0,194470890.0,194470890.0,194470890.0,194470890.0,RALLIS
New Bonus Shares,,,,,,,,,,,RALLIS
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,RALLIS
