Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,205.23,205.23,205.23,205.23,206.98,206.98,206.98,206.98,206.98,206.98,ESSARSHPNG
Reserves,5005.65,4943.01,4684.0,4600.01,1562.76,1487.32,1583.81,-8.26,-2955.9,-3253.58,ESSARSHPNG
Borrowings,3612.52,3571.91,3774.52,3644.51,3836.96,3856.45,3088.98,3203.41,3443.49,3303.13,ESSARSHPNG
Other Liabilities,241.01,361.28,384.32,548.92,831.47,746.0,1088.05,1094.47,892.84,1220.63,ESSARSHPNG
Total,9064.41,9081.43,9048.07,8998.67,6438.17,6296.75,5967.82,4496.6,1587.41,1477.16,ESSARSHPNG
Net Block,1867.04,1745.58,1606.15,1500.43,1294.72,1175.9,914.17,842.38,742.27,687.58,ESSARSHPNG
Capital Work in Progress,,,,,,,,,,,ESSARSHPNG
Investments,6323.92,6448.69,6363.48,6360.86,4454.28,4370.58,4417.37,3017.38,252.66,258.89,ESSARSHPNG
Other Assets,873.45,887.16,1078.44,1137.38,689.17,750.27,636.28,636.84,592.48,530.69,ESSARSHPNG
Total,9064.41,9081.43,9048.07,8998.67,6438.17,6296.75,5967.82,4496.6,1587.41,1477.16,ESSARSHPNG
Receivables,119.34,61.14,53.66,68.9,127.74,275.9,56.36,39.92,31.82,12.77,ESSARSHPNG
Inventory,40.89,37.31,22.72,14.18,17.42,12.49,13.93,11.58,10.0,9.27,ESSARSHPNG
Cash & Bank,19.94,15.93,33.74,24.4,22.64,28.77,30.44,7.25,6.38,13.19,ESSARSHPNG
No. of Equity Shares,205227768.0,205227768.0,205227800.0,205227768.0,206976072.0,206976072.0,206976072.0,206976072.0,206976072.0,206976072.0,ESSARSHPNG
New Bonus Shares,,,,,,,,,,,ESSARSHPNG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ESSARSHPNG
