Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,372.6,403.6,397.9,349.0,340.1,350.3,350.5,339.0,388.4,429.4,CYIENT
Expenses,296.4,290.0,296.8,318.5,264.8,262.7,252.6,256.8,268.9,310.6,CYIENT
Other Income,31.5,26.0,44.5,24.7,70.4,18.2,23.2,8.0,27.8,16.3,CYIENT
Depreciation,22.5,25.7,25.3,25.5,26.0,24.5,23.5,22.2,24.7,24.4,CYIENT
Interest,3.1,4.3,3.7,3.7,3.5,3.2,5.0,2.9,2.6,2.5,CYIENT
Profit before tax,82.1,109.6,116.6,26.0,116.2,78.1,92.6,65.1,120.0,108.2,CYIENT
Tax,14.1,21.1,24.1,27.0,25.3,12.7,16.9,19.0,28.5,24.3,CYIENT
Net profit,68.0,88.5,92.5,-1.0,90.9,65.4,75.7,46.1,91.5,83.9,CYIENT
Operating Profit,76.2,113.6,101.1,30.5,75.3,87.6,97.9,82.2,119.5,118.8,CYIENT
