Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,70.42,77.86,96.06,114.15,109.31,146.22,168.88,191.94,191.21,189.66,AARVI
Raw Material Cost,,,,,,,,,,,AARVI
Change in Inventory,,,,,,,,,,,AARVI
Power and Fuel,,0.14,0.13,0.16,0.19,0.18,0.19,0.46,0.33,0.2,AARVI
Other Mfr. Exp,,3.82,6.94,11.13,8.2,127.92,148.59,0.44,1.45,1.66,AARVI
Employee Cost,,54.49,64.57,76.96,81.85,8.16,8.86,137.11,143.86,154.97,AARVI
Selling and admin,,11.06,14.25,14.44,13.42,2.22,2.28,44.29,38.21,23.3,AARVI
Other Expenses,64.76,0.06,0.41,0.07,0.18,0.21,0.26,1.06,1.35,1.58,AARVI
Other Income,0.43,0.65,0.72,0.46,0.55,0.34,1.22,1.21,0.62,2.28,AARVI
Depreciation,0.78,0.83,0.98,0.98,1.03,0.84,0.72,0.94,1.22,0.97,AARVI
Interest,1.44,1.58,1.42,1.32,1.13,1.76,1.14,1.44,1.85,0.75,AARVI
Profit before tax,3.87,6.53,8.08,9.55,3.86,5.27,8.06,7.41,3.56,8.51,AARVI
Tax,1.3,2.22,3.48,3.13,1.13,1.76,1.89,1.52,-0.23,-0.15,AARVI
Net profit,2.58,4.31,4.6,6.42,2.74,3.51,6.16,5.89,3.79,8.65,AARVI
