Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12300.74,12300.74,11070.67,11070.67,11070.67,10259.32,10259.32,10045.03,10045.03,10045.03,NHPC
Reserves,14052.79,15539.76,14996.98,17215.72,18690.48,16682.81,18092.5,19169.7,19938.78,21602.28,NHPC
Borrowings,17641.14,18627.3,19866.49,19836.34,19938.22,19226.73,18602.1,19055.79,23223.83,23362.78,NHPC
Other Liabilities,8789.94,8062.4,8068.04,6188.95,5719.83,6148.22,8622.63,11346.95,11413.63,11300.44,NHPC
Total,52784.61,54530.2,54002.18,54311.68,55419.2,52317.08,55576.55,59617.47,64621.27,66310.53,NHPC
Net Block,16368.32,18039.96,24077.14,22695.16,21299.41,20977.21,20017.98,23851.84,23295.52,20924.54,NHPC
Capital Work in Progress,19349.74,19709.04,14657.13,16054.72,16578.71,17350.13,18813.96,14898.11,16097.65,17754.48,NHPC
Investments,2749.88,2651.35,2478.89,2235.32,1688.63,2100.32,2209.56,2361.66,3400.74,3921.68,NHPC
Other Assets,14316.67,14129.85,12789.02,13326.48,15852.45,11889.42,14535.05,18505.86,21827.36,23709.83,NHPC
Total,52784.61,54530.2,54002.18,54311.68,55419.2,52317.08,55576.55,59617.47,64621.27,66310.53,NHPC
Receivables,2052.18,2049.05,1863.77,2497.1,1554.44,1492.9,1097.07,2623.09,3585.12,3206.02,NHPC
Inventory,68.66,82.27,98.2,106.71,106.48,101.62,104.72,125.24,125.99,132.92,NHPC
Cash & Bank,6003.97,5616.01,5303.83,5422.11,5876.75,1533.14,1472.39,390.63,389.12,913.96,NHPC
No. of Equity Shares,12300742773.0,12300742800.0,11070668500.0,11070668496.0,11070668496.0,10259320519.0,10259320519.0,10045034805.0,10045034805.0,10045034805.0,NHPC
New Bonus Shares,,,,,,,,,,,NHPC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NHPC
