Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,41.32,49.54,49.75,50.0,53.55,109.37,115.03,115.37,119.99,120.32,BAJFINANCE
Reserves,1970.93,3302.44,3941.11,4749.7,7271.06,9490.94,15702.18,19448.26,31693.22,35818.42,BAJFINANCE
Borrowings,10226.43,13133.23,19749.59,26654.7,37024.7,49249.65,63629.33,86351.72,104205.99,99865.84,BAJFINANCE
Other Liabilities,690.24,1321.06,877.55,1325.39,2623.68,4880.48,2168.89,2584.52,1984.37,2534.31,BAJFINANCE
Total,12928.92,17806.27,24618.0,32779.79,46972.99,63730.44,81615.43,108499.87,138003.57,138338.89,BAJFINANCE
Net Block,138.79,176.21,219.87,249.18,287.0,361.13,464.66,654.33,1228.14,1227.2,BAJFINANCE
Capital Work in Progress,,,,,,,,,,51.06,BAJFINANCE
Investments,5.48,5.26,28.21,332.29,1034.07,4074.7,3653.46,10370.41,20138.98,20169.12,BAJFINANCE
Other Assets,12784.65,17624.8,24369.92,32198.32,45651.92,59294.61,77497.31,97475.13,116636.45,116891.51,BAJFINANCE
Total,12928.92,17806.27,24618.0,32779.79,46972.99,63730.44,81615.43,108499.87,138003.57,138338.89,BAJFINANCE
Receivables,,,,,,,585.21,805.38,867.18,720.1,BAJFINANCE
Inventory,,,,,,,,,,,BAJFINANCE
Cash & Bank,59.83,416.37,776.81,228.62,1329.15,325.8,228.82,241.69,679.36,1385.76,BAJFINANCE
No. of Equity Shares,41320076.0,49540377.0,49748800.0,50000398.0,53549516.0,546832590.0,575134188.0,576874665.0,599946491.0,601565625.0,BAJFINANCE
New Bonus Shares,,,,,,269360950.0,,,,,BAJFINANCE
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,BAJFINANCE
