Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,46.44,62.16,62.16,62.36,62.54,62.56,62.56,62.56,62.56,62.56,REPCOHOME
Reserves,256.82,572.36,675.97,749.75,892.29,1074.67,1245.89,1464.82,1724.31,1996.73,REPCOHOME
Borrowings,2486.04,3064.69,3902.02,5104.42,6537.92,7560.43,8134.31,9348.74,10109.04,10197.39,REPCOHOME
Other Liabilities,63.41,93.24,95.93,159.15,270.45,345.27,288.19,80.85,98.69,109.26,REPCOHOME
Total,2852.71,3792.45,4736.08,6075.68,7763.2,9042.93,9730.95,10956.97,11994.6,12365.94,REPCOHOME
Net Block,3.32,4.47,4.99,8.93,9.25,9.12,13.5,15.52,37.23,31.36,REPCOHOME
Capital Work in Progress,,,,,,,,,,,REPCOHOME
Investments,8.05,8.05,12.4,12.4,12.4,15.6,15.6,22.0,22.0,22.0,REPCOHOME
Other Assets,2841.34,3779.93,4718.69,6054.35,7741.55,9018.21,9701.85,10919.45,11935.37,12312.58,REPCOHOME
Total,2852.71,3792.45,4736.08,6075.68,7763.2,9042.93,9730.95,10956.97,11994.6,12365.94,REPCOHOME
Receivables,,,,,,,,,,,REPCOHOME
Inventory,,,,,,,,,,,REPCOHOME
Cash & Bank,17.5,210.14,21.89,17.53,20.03,22.5,25.9,57.6,324.36,454.99,REPCOHOME
No. of Equity Shares,46440785.0,62161047.0,62161047.0,62357647.0,62541437.0,62561362.0,62561362.0,62561362.0,62561362.0,62561362.0,REPCOHOME
New Bonus Shares,,,,,,,,,,,REPCOHOME
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,REPCOHOME
