Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,GICHSGFIN
Reserves,443.32,496.85,556.6,606.49,677.92,784.34,1064.49,1200.12,1209.21,1303.94,GICHSGFIN
Borrowings,3594.88,3972.8,4651.76,5794.26,7001.06,8236.84,9984.06,11658.63,11768.29,11225.58,GICHSGFIN
Other Liabilities,191.26,227.8,255.88,266.04,288.52,329.43,44.4,56.85,67.5,57.44,GICHSGFIN
Total,4283.34,4751.33,5518.12,6720.67,8021.38,9404.49,11146.83,12969.48,13098.88,12640.84,GICHSGFIN
Net Block,4.34,6.41,5.21,2.62,2.16,2.3,2.07,2.84,18.77,16.38,GICHSGFIN
Capital Work in Progress,2.12,,,,,,,,13.44,28.72,GICHSGFIN
Investments,10.35,9.93,9.93,9.83,9.8,26.47,13.01,13.5,13.58,14.25,GICHSGFIN
Other Assets,4266.53,4734.99,5502.98,6708.22,8009.42,9375.72,11131.75,12953.14,13053.09,12581.49,GICHSGFIN
Total,4283.34,4751.33,5518.12,6720.67,8021.38,9404.49,11146.83,12969.48,13098.88,12640.84,GICHSGFIN
Receivables,5.89,9.25,9.67,9.41,12.13,13.27,,,,0.33,GICHSGFIN
Inventory,,,,,,,,,,,GICHSGFIN
Cash & Bank,320.03,113.55,89.9,41.57,52.34,62.11,57.35,52.22,114.51,90.63,GICHSGFIN
No. of Equity Shares,53851066.0,53881066.0,53881066.0,53881066.0,53851066.0,53851066.0,53881066.0,53881066.0,53881066.0,53881066.0,GICHSGFIN
New Bonus Shares,,,,,,,,,,,GICHSGFIN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GICHSGFIN
