Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.39,29.39,29.39,29.39,29.39,33.2,33.2,33.2,33.2,33.2,DHARSUGAR
Reserves,88.15,96.81,62.91,-11.36,154.11,141.18,56.55,-92.23,-122.44,-159.9,DHARSUGAR
Borrowings,484.58,527.55,556.0,588.16,610.73,620.06,558.9,517.63,511.89,536.12,DHARSUGAR
Other Liabilities,98.33,173.48,183.71,184.11,188.01,164.61,207.93,235.75,179.89,158.21,DHARSUGAR
Total,700.45,827.23,832.01,790.3,982.24,959.05,856.58,694.35,602.54,567.63,DHARSUGAR
Net Block,342.14,487.18,476.99,462.12,629.4,609.65,604.29,582.84,557.8,537.86,DHARSUGAR
Capital Work in Progress,118.03,8.09,10.29,13.49,16.37,18.33,,,,,DHARSUGAR
Investments,5.18,5.2,5.18,5.18,23.57,26.49,28.58,16.66,14.6,14.63,DHARSUGAR
Other Assets,235.1,326.76,339.55,309.51,312.9,304.58,223.71,94.85,30.14,15.14,DHARSUGAR
Total,700.45,827.23,832.01,790.3,982.24,959.05,856.58,694.35,602.54,567.63,DHARSUGAR
Receivables,76.39,40.29,22.18,42.43,54.75,56.47,45.6,42.12,17.13,5.11,DHARSUGAR
Inventory,89.34,230.71,251.24,207.21,224.1,226.72,146.9,24.64,5.83,1.9,DHARSUGAR
Cash & Bank,11.87,7.99,5.76,13.04,3.27,6.62,14.77,2.31,0.65,5.8,DHARSUGAR
No. of Equity Shares,29389846.0,29389846.0,29389846.0,29389846.0,29389846.0,33200000.0,33200000.0,33200000.0,33200000.0,33200000.0,DHARSUGAR
New Bonus Shares,,,,,,,,,,,DHARSUGAR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DHARSUGAR
