Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,26.66,26.66,26.66,26.66,23.08,23.08,23.08,23.08,23.08,23.08,CLNINDIA
Reserves,458.77,474.85,547.69,1369.36,646.35,649.84,601.53,593.35,628.33,384.13,CLNINDIA
Borrowings,,,,9.45,,,,,32.18,0.53,CLNINDIA
Other Liabilities,312.8,319.89,337.21,436.93,232.34,260.29,267.97,278.09,259.87,241.29,CLNINDIA
Total,798.23,821.4,911.56,1842.4,901.77,933.21,892.58,894.52,943.46,649.03,CLNINDIA
Net Block,170.49,174.31,165.99,335.03,364.63,343.16,323.23,309.14,227.22,149.53,CLNINDIA
Capital Work in Progress,13.07,9.15,25.49,13.18,4.97,9.87,10.41,21.46,3.32,8.61,CLNINDIA
Investments,266.51,234.65,267.4,33.01,73.99,112.48,40.74,12.07,81.29,9.65,CLNINDIA
Other Assets,348.16,403.29,452.68,1461.18,458.18,467.7,518.2,551.85,631.63,481.24,CLNINDIA
Total,798.23,821.4,911.56,1842.4,901.77,933.21,892.58,894.52,943.46,649.03,CLNINDIA
Receivables,134.12,148.34,169.23,160.59,176.62,172.96,177.84,181.53,147.92,169.78,CLNINDIA
Inventory,115.59,162.33,145.63,163.35,142.13,155.61,167.99,183.5,125.71,134.72,CLNINDIA
Cash & Bank,28.45,14.27,22.6,1011.45,28.89,31.84,27.79,35.09,32.0,32.24,CLNINDIA
No. of Equity Shares,26660745.0,26660745.0,26660745.0,26660745.0,23081798.0,23081798.0,23081798.0,23081798.0,23081798.0,23081798.0,CLNINDIA
New Bonus Shares,,,,,,,,,,,CLNINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CLNINDIA
