Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,7.26,1.58,1.97,0.55,10.67,-9.77,8.47,2.14,-0.99,11.46,AIRAN
Cash from Investing Activity,-11.92,-0.33,-1.66,-6.16,-8.1,1.41,-14.48,1.2,0.67,-9.69,AIRAN
Cash from Financing Activity,2.88,-1.17,0.92,5.62,-1.61,18.05,-5.22,-2.72,0.11,-2.29,AIRAN
Net Cash Flow,-1.78,0.08,1.24,0.02,0.97,9.68,-11.23,0.62,-0.22,-0.52,AIRAN
