Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,863.8,1051.56,1224.49,1294.01,1245.6,1292.0,1439.7,1614.9,1523.1,1379.9,CYIENT
Raw Material Cost,,,,,,,,,,,CYIENT
Change in Inventory,,,,,,,,,,,CYIENT
Power and Fuel,,,,,,19.5,20.0,24.8,20.5,13.6,CYIENT
Other Mfr. Exp,,,,,,94.8,98.1,122.7,114.6,109.3,CYIENT
Employee Cost,424.08,499.47,571.65,643.94,629.7,653.0,676.9,762.8,773.1,728.9,CYIENT
Selling and admin,,,,,,168.4,177.2,186.2,173.0,105.8,CYIENT
Other Expenses,228.74,269.77,308.54,347.64,365.7,76.2,92.7,87.3,120.5,79.3,CYIENT
Other Income,53.58,35.5,52.43,102.93,106.3,61.5,202.6,162.1,126.7,119.8,CYIENT
Depreciation,41.16,56.32,64.87,61.81,68.4,54.0,50.8,50.9,99.0,96.2,CYIENT
Interest,0.56,0.09,0.36,0.51,0.3,0.6,0.6,1.1,14.8,14.6,CYIENT
Profit before tax,222.84,261.41,331.5,343.04,287.8,287.0,526.0,541.2,334.3,352.0,CYIENT
Tax,64.24,77.06,76.59,71.89,54.3,50.1,124.2,100.5,86.3,73.9,CYIENT
Net profit,158.6,184.34,254.91,271.16,233.5,236.9,401.8,440.7,248.0,278.1,CYIENT
