Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,85.14,85.14,125.93,177.44,177.44,209.85,253.01,253.01,253.01,253.01,DHANBANK
Reserves,643.11,645.46,610.39,546.41,330.51,444.64,496.45,508.12,573.9,611.09,DHANBANK
Borrowings,13525.92,12794.22,13468.79,13323.03,11605.61,11438.88,11311.83,10803.72,11081.57,11861.9,DHANBANK
Other Liabilities,422.32,304.77,482.48,305.03,349.43,239.75,225.17,234.04,356.61,370.5,DHANBANK
Total,14676.49,13829.59,14687.59,14351.91,12462.99,12333.12,12286.46,11798.89,12265.09,13096.5,DHANBANK
Net Block,139.4,125.34,199.01,184.1,151.93,183.05,173.05,169.39,178.87,224.93,DHANBANK
Capital Work in Progress,9.29,10.42,13.34,18.7,26.99,31.21,30.71,32.63,34.83,,DHANBANK
Investments,4360.16,4509.49,4482.3,4496.65,3792.24,4194.15,4364.6,4036.7,3682.4,4438.97,DHANBANK
Other Assets,10167.64,9184.34,9992.94,9652.46,8491.83,7924.71,7718.1,7560.17,8368.99,8432.6,DHANBANK
Total,14676.49,13829.59,14687.59,14351.91,12462.99,12333.12,12286.46,11798.89,12265.09,13096.5,DHANBANK
Receivables,,,,,,,,,,,DHANBANK
Inventory,,,,,,,,,,,DHANBANK
Cash & Bank,926.07,937.13,1675.34,1290.12,833.13,807.58,871.61,623.28,1129.34,984.97,DHANBANK
No. of Equity Shares,85136319.0,85136319.0,125934619.0,177441619.0,177441619.0,209846619.0,253012084.0,253012084.0,253012084.0,253012084.0,DHANBANK
New Bonus Shares,,,,,,,,,,,DHANBANK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DHANBANK
