Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,172.66,343.75,445.61,558.8,757.0,893.95,1010.54,1092.34,1226.0,1010.38,DIAMONDYD
Raw Material Cost,121.58,244.22,326.96,405.59,523.93,629.99,684.22,753.74,849.06,706.99,DIAMONDYD
Change in Inventory,4.85,3.43,-1.47,1.61,1.78,3.93,1.66,-0.74,-3.59,2.15,DIAMONDYD
Power and Fuel,8.88,14.2,15.77,15.59,18.12,21.08,25.24,26.16,26.53,22.28,DIAMONDYD
Other Mfr. Exp,7.9,14.29,21.14,27.44,37.54,47.21,55.53,72.42,83.31,78.07,DIAMONDYD
Employee Cost,2.22,5.49,8.94,13.73,18.74,25.05,36.14,39.85,51.9,47.65,DIAMONDYD
Selling and admin,18.27,39.92,49.02,63.42,104.71,128.25,115.43,116.62,119.54,89.7,DIAMONDYD
Other Expenses,0.48,1.53,2.11,0.53,-1.1,3.67,5.76,4.7,5.86,8.18,DIAMONDYD
Other Income,0.63,0.57,1.19,0.58,-2.38,3.69,10.1,10.66,8.84,8.5,DIAMONDYD
Depreciation,2.78,6.82,11.68,15.34,17.99,25.47,29.3,31.47,49.41,41.99,DIAMONDYD
Interest,0.87,3.61,4.73,6.33,5.88,4.57,2.89,0.78,7.43,6.27,DIAMONDYD
Profit before tax,15.16,17.67,4.98,13.02,30.59,16.28,67.79,56.52,38.21,19.9,DIAMONDYD
Tax,2.53,2.91,-0.4,3.1,0.2,-5.48,19.01,11.91,7.34,-0.97,DIAMONDYD
Net profit,12.63,14.76,5.38,9.92,30.39,21.76,48.78,44.61,30.87,20.86,DIAMONDYD
