Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.91,5.51,5.51,5.51,8.0,10.16,10.26,10.26,10.26,10.26,AGARIND
Reserves,8.06,28.74,32.81,37.62,61.28,96.13,107.84,122.69,135.17,155.26,AGARIND
Borrowings,32.47,23.02,34.18,40.51,65.22,73.86,95.68,76.65,90.27,124.66,AGARIND
Other Liabilities,10.15,7.09,8.99,11.11,12.28,20.69,23.72,16.89,35.93,30.89,AGARIND
Total,55.59,64.36,81.49,94.75,146.78,200.84,237.5,226.49,271.63,321.07,AGARIND
Net Block,20.17,24.52,27.16,27.95,36.76,41.47,59.06,54.36,46.82,70.74,AGARIND
Capital Work in Progress,0.05,0.18,0.71,0.85,0.1,8.08,0.41,0.52,3.33,0.76,AGARIND
Investments,2.33,2.33,2.43,3.95,5.35,9.91,12.13,11.71,11.02,10.28,AGARIND
Other Assets,33.04,37.33,51.19,62.0,104.57,141.38,165.9,159.9,210.46,239.29,AGARIND
Total,55.59,64.36,81.49,94.75,146.78,200.84,237.5,226.49,271.63,321.07,AGARIND
Receivables,12.7,17.06,27.24,40.56,76.67,104.87,112.68,113.0,137.79,122.71,AGARIND
Inventory,8.47,4.76,4.8,9.14,7.18,17.06,36.32,27.0,25.24,45.33,AGARIND
Cash & Bank,8.96,5.23,7.47,4.19,10.79,5.54,4.16,2.89,6.13,9.32,AGARIND
No. of Equity Shares,4914000.0,5512900.0,5512900.0,5512900.0,7998747.0,10158747.0,10258747.0,10258747.0,10258747.0,10258747.0,AGARIND
New Bonus Shares,,,,,,,,,,,AGARIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AGARIND
