Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.68,29.68,29.68,29.68,29.68,29.68,29.68,29.68,29.68,29.61,ATUL
Reserves,612.25,726.41,911.91,986.1,1562.47,1891.14,2167.86,2619.88,3040.7,3681.74,ATUL
Borrowings,382.28,355.1,350.78,280.93,301.67,155.23,0.01,,,,ATUL
Other Liabilities,415.78,416.3,483.38,465.1,487.43,543.69,721.6,696.32,778.83,876.1,ATUL
Total,1439.99,1527.49,1775.75,1761.81,2381.25,2619.74,2919.15,3345.88,3849.21,4587.45,ATUL
Net Block,417.77,480.45,519.6,474.26,712.95,930.93,922.1,921.07,907.33,1059.11,ATUL
Capital Work in Progress,55.94,45.93,52.98,104.08,169.66,36.99,69.56,70.31,234.89,238.92,ATUL
Investments,125.0,128.56,136.47,148.82,449.03,531.57,594.81,926.32,1329.5,1550.73,ATUL
Other Assets,841.28,872.55,1066.7,1034.65,1049.61,1120.25,1332.68,1428.18,1377.49,1738.69,ATUL
Total,1439.99,1527.49,1775.75,1761.81,2381.25,2619.74,2919.15,3345.88,3849.21,4587.45,ATUL
Receivables,368.22,361.6,447.26,439.19,420.12,507.06,717.68,762.18,718.93,713.53,ATUL
Inventory,294.57,307.53,375.75,349.65,374.17,367.89,378.95,427.81,427.46,510.57,ATUL
Cash & Bank,11.52,7.84,8.8,6.29,5.32,7.21,22.17,28.62,8.79,308.73,ATUL
No. of Equity Shares,29691724.0,29691724.0,29691700.0,29691691.0,29691724.0,29691724.0,29691724.0,29691724.0,29691724.0,29617042.0,ATUL
New Bonus Shares,,,,,,,,,,,ATUL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ATUL
