Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,69.92,106.93,117.17,90.99,101.49,115.46,129.04,124.44,131.92,139.04,AVTNPL
Expenses,60.92,90.63,94.05,80.0,87.31,102.47,103.63,108.49,109.4,115.44,AVTNPL
Other Income,1.24,1.32,1.59,3.18,0.28,0.87,1.58,4.42,1.58,2.0,AVTNPL
Depreciation,3.3,3.3,3.9,3.2,3.72,3.72,4.24,3.47,3.68,3.69,AVTNPL
Interest,1.51,1.03,1.26,0.7,0.5,0.64,0.61,1.24,0.61,0.82,AVTNPL
Profit before tax,5.43,13.29,19.55,10.27,10.24,9.5,22.14,15.66,19.81,21.09,AVTNPL
Tax,0.27,4.71,5.13,0.63,2.63,2.41,5.66,4.39,5.06,5.31,AVTNPL
Net profit,5.16,8.58,14.41,9.65,7.61,7.09,16.48,11.27,14.75,15.79,AVTNPL
Operating Profit,9.0,16.3,23.12,10.99,14.18,12.99,25.41,15.95,22.52,23.6,AVTNPL
