Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,0.29,0.91,0.89,53.02,189.08,379.51,530.07,594.78,760.42,746.54,ASTERDM
Raw Material Cost,,,0.35,22.81,64.26,120.38,144.08,145.55,184.95,181.66,ASTERDM
Change in Inventory,,,0.35,7.01,7.65,5.67,-3.75,-1.49,8.31,-4.22,ASTERDM
Power and Fuel,,0.03,0.04,5.21,11.66,14.27,17.4,18.45,22.45,20.96,ASTERDM
Other Mfr. Exp,,0.29,0.24,25.18,54.07,153.35,178.04,191.83,246.74,247.17,ASTERDM
Employee Cost,,2.71,3.58,23.23,49.27,82.1,106.08,112.28,130.42,143.78,ASTERDM
Selling and admin,,3.98,7.92,28.68,50.67,44.38,38.73,45.63,53.81,44.69,ASTERDM
Other Expenses,10.24,0.83,0.29,15.4,4.49,17.93,30.44,38.42,56.34,61.87,ASTERDM
Other Income,3.19,9.76,86.47,39.57,51.09,389.84,14.29,82.63,113.11,21.27,ASTERDM
Depreciation,,0.7,0.59,22.5,48.09,67.57,59.08,64.38,89.32,95.0,ASTERDM
Interest,,0.28,2.66,33.59,135.03,228.33,53.95,10.86,33.2,36.5,ASTERDM
Profit before tax,-6.76,1.85,72.04,-77.0,-169.72,46.71,-87.19,48.52,64.61,-68.04,ASTERDM
Tax,,,1.64,0.84,,,,0.45,4.0,0.74,ASTERDM
Net profit,-6.76,1.85,70.4,-77.84,-169.72,46.71,-87.19,48.07,60.61,-68.78,ASTERDM
