Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,4.75,4.75,4.75,4.75,4.75,4.75,6.65,6.65,6.65,6.65,KITEX
Reserves,92.68,117.61,169.42,259.13,362.64,451.0,509.56,584.79,668.51,728.54,KITEX
Borrowings,101.5,101.17,134.15,161.23,110.09,8.29,8.02,90.01,96.13,,KITEX
Other Liabilities,68.53,71.45,95.43,110.17,101.34,101.86,93.23,104.17,97.07,91.56,KITEX
Total,267.46,294.98,403.75,535.28,578.82,565.9,617.46,785.62,868.36,826.75,KITEX
Net Block,122.79,117.25,181.21,188.23,172.99,172.84,171.64,164.38,169.44,151.53,KITEX
Capital Work in Progress,0.35,2.28,0.67,0.29,1.24,15.65,34.02,39.87,20.63,20.09,KITEX
Investments,,,,,4.62,11.81,26.53,29.23,35.36,35.37,KITEX
Other Assets,144.32,175.45,221.87,346.76,399.97,365.6,385.27,552.14,642.93,619.76,KITEX
Total,267.46,294.98,403.75,535.28,578.82,565.9,617.46,785.62,868.36,826.75,KITEX
Receivables,31.83,50.63,53.06,62.66,96.01,131.15,123.01,165.32,251.57,177.65,KITEX
Inventory,51.96,45.86,10.8,11.2,13.02,40.5,87.82,128.88,130.33,134.29,KITEX
Cash & Bank,36.52,41.18,103.61,203.26,249.91,134.53,96.87,98.64,106.55,150.57,KITEX
No. of Equity Shares,47500000.0,47500000.0,47500000.0,47500000.0,47500000.0,47500000.0,66500000.0,66500000.0,66500000.0,66500000.0,KITEX
New Bonus Shares,,,,,,,19000000.0,,,,KITEX
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,KITEX
