Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,22.42,22.42,22.42,22.42,22.42,22.42,22.42,24.25,24.25,24.25,RUCHIRA
Reserves,47.55,61.39,73.52,82.86,98.28,130.33,168.92,220.09,240.32,245.88,RUCHIRA
Borrowings,124.41,106.49,92.58,71.31,73.03,60.65,88.21,74.73,67.63,76.23,RUCHIRA
Other Liabilities,53.48,60.76,66.98,70.23,73.52,87.07,86.48,91.92,69.09,67.87,RUCHIRA
Total,247.86,251.06,255.5,246.82,267.25,300.47,366.03,410.99,401.29,414.23,RUCHIRA
Net Block,161.94,156.12,152.25,148.1,172.84,178.49,227.97,230.62,233.96,235.15,RUCHIRA
Capital Work in Progress,,0.33,,0.85,,3.4,2.55,3.02,5.41,29.72,RUCHIRA
Investments,,,,,,,,,,,RUCHIRA
Other Assets,85.92,94.61,103.25,97.87,94.41,118.58,135.51,177.35,161.92,149.36,RUCHIRA
Total,247.86,251.06,255.5,246.82,267.25,300.47,366.03,410.99,401.29,414.23,RUCHIRA
Receivables,34.74,41.84,43.57,34.0,34.42,43.79,47.59,63.11,63.2,64.93,RUCHIRA
Inventory,41.44,35.36,41.32,45.89,40.86,55.32,68.41,83.84,77.35,73.15,RUCHIRA
Cash & Bank,1.96,4.59,3.23,2.02,1.57,1.64,1.25,1.47,1.62,0.58,RUCHIRA
No. of Equity Shares,22421804.0,22421804.0,22421804.0,22421804.0,22421804.0,22421804.0,22421804.0,24251804.0,24251804.0,24251804.0,RUCHIRA
New Bonus Shares,,,,,,,,,,,RUCHIRA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RUCHIRA
