Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,74.74,66.85,65.3,66.27,25.55,68.86,61.56,71.03,74.25,91.24,KOTHARIPET
Expenses,69.92,56.92,58.73,59.99,23.19,58.12,50.19,61.49,63.71,76.48,KOTHARIPET
Other Income,2.15,0.61,0.64,0.92,0.57,0.86,0.98,1.46,0.93,-0.3,KOTHARIPET
Depreciation,1.13,1.42,1.6,1.39,1.44,1.38,1.43,1.26,1.38,1.32,KOTHARIPET
Interest,0.58,0.54,0.55,0.37,0.13,0.31,0.19,0.26,0.1,0.14,KOTHARIPET
Profit before tax,5.26,8.58,5.06,5.44,1.36,9.91,10.73,9.48,9.99,13.0,KOTHARIPET
Tax,1.29,2.03,1.11,1.6,0.38,2.97,2.8,3.09,2.7,3.42,KOTHARIPET
Net profit,3.97,6.56,3.95,3.85,0.98,6.95,7.92,6.39,7.29,9.57,KOTHARIPET
Operating Profit,4.82,9.93,6.57,6.28,2.36,10.74,11.37,9.54,10.54,14.76,KOTHARIPET
