Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,34.51,34.51,34.51,34.51,34.51,34.51,36.05,36.89,45.11,45.11,PEL
Reserves,11106.27,10521.4,9092.57,11412.33,12766.1,14388.09,16943.08,16091.09,21055.52,21611.28,PEL
Borrowings,1327.21,4645.92,5893.11,3861.63,13559.68,10255.42,14600.49,17487.54,10618.32,6693.33,PEL
Other Liabilities,1276.41,1140.57,1908.45,1124.11,756.91,796.7,5152.52,4372.97,2756.92,2348.36,PEL
Total,13744.4,16342.4,16928.64,16432.58,27117.2,25474.72,36732.14,37988.49,34475.87,30698.08,PEL
Net Block,760.42,773.3,780.26,756.09,954.44,1074.8,1807.19,1823.9,1789.26,1388.83,PEL
Capital Work in Progress,166.51,165.93,162.29,61.41,102.88,601.86,111.71,97.95,119.43,1.31,PEL
Investments,7110.29,9623.1,11586.16,10222.68,18053.82,17274.21,23730.58,23014.13,19438.92,19825.29,PEL
Other Assets,5707.18,5780.07,4399.93,5392.4,8006.06,6523.85,11082.66,13052.51,13128.26,9482.65,PEL
Total,13744.4,16342.4,16928.64,16432.58,27117.2,25474.72,36732.14,37988.49,34475.87,30698.08,PEL
Receivables,242.48,243.03,256.27,327.59,404.58,491.43,492.96,616.14,657.1,155.08,PEL
Inventory,266.71,261.71,300.49,321.08,375.15,343.11,382.58,362.89,423.56,102.04,PEL
Cash & Bank,13.24,24.24,31.85,40.39,39.48,124.07,554.82,66.14,78.74,966.11,PEL
No. of Equity Shares,172563100.0,172563100.0,172563100.0,172563100.0,172563100.0,172563100.0,180273674.0,184446972.0,225538356.0,225538356.0,PEL
New Bonus Shares,,,,,,,,,,,PEL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,PEL
