Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Cash from Operating Activity,118.08,-50.22,330.09,479.0,381.67,862.57,791.66,625.46,666.87,318.22,ABB
Cash from Investing Activity,-361.16,-339.76,-209.48,-147.66,-76.39,-68.37,-318.4,151.44,-397.64,443.07,ABB
Cash from Financing Activity,-79.94,210.59,119.12,-422.11,42.16,-178.83,-170.99,-793.69,-146.72,-152.25,ABB
Net Cash Flow,-323.02,-179.39,239.73,-90.77,347.44,615.37,302.27,-16.79,122.51,609.04,ABB
