Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,24.84,39.62,52.95,72.95,72.95,85.68,128.43,143.55,143.99,155.58,CREDITACC
Reserves,25.99,70.97,154.32,303.44,386.92,605.12,1309.05,2221.51,2525.09,3479.23,CREDITACC
Borrowings,247.08,388.77,805.23,1290.53,2233.32,2668.24,3623.46,4866.57,7822.56,8780.72,CREDITACC
Other Liabilities,21.22,44.11,45.58,59.89,114.78,205.03,52.63,125.51,170.02,281.26,CREDITACC
Total,319.13,543.47,1058.08,1726.81,2807.97,3564.07,5113.57,7357.14,10661.66,12696.79,CREDITACC
Net Block,3.19,2.77,2.63,3.72,11.34,12.26,16.16,24.75,86.62,100.76,CREDITACC
Capital Work in Progress,0.09,0.11,0.23,2.49,,3.03,1.06,2.36,2.84,0.62,CREDITACC
Investments,0.2,0.46,0.2,0.2,0.2,0.2,0.2,0.2,661.44,662.93,CREDITACC
Other Assets,315.65,540.13,1055.02,1720.4,2796.43,3548.58,5096.15,7329.83,9910.76,11932.48,CREDITACC
Total,319.13,543.47,1058.08,1726.81,2807.97,3564.07,5113.57,7357.14,10661.66,12696.79,CREDITACC
Receivables,,0.02,,,,,,,,,CREDITACC
Inventory,,,,,,,,,,,CREDITACC
Cash & Bank,16.91,91.24,325.03,279.77,254.92,363.69,143.06,615.55,580.44,1945.97,CREDITACC
No. of Equity Shares,24842321.0,39620099.0,52953433.0,72953433.0,72953433.0,85681343.0,128427337.0,143552261.0,143985459.0,155582040.0,CREDITACC
New Bonus Shares,,,,,,,,,,,CREDITACC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CREDITACC
