Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,25.93,16.42,22.69,12.26,5.23,25.94,21.67,24.1,25.78,14.34,POKARNA
Expenses,21.81,15.41,17.43,14.18,8.7,17.74,16.46,20.59,18.84,11.25,POKARNA
Other Income,0.45,0.1,0.08,0.55,0.1,0.95,0.53,0.66,0.09,0.19,POKARNA
Depreciation,2.64,3.12,3.1,2.87,2.79,2.63,2.38,2.34,2.32,2.21,POKARNA
Interest,1.52,1.6,1.43,1.13,1.16,1.21,1.15,1.1,0.95,0.93,POKARNA
Profit before tax,0.41,-3.61,0.81,-5.37,-7.32,5.31,2.21,0.73,3.76,0.14,POKARNA
Tax,0.04,-1.84,0.22,-1.39,-1.88,1.19,0.51,0.82,0.94,0.02,POKARNA
Net profit,0.37,-1.78,0.59,-3.98,-5.44,4.11,1.71,-0.09,2.83,0.13,POKARNA
Operating Profit,4.12,1.01,5.26,-1.92,-3.47,8.2,5.21,3.51,6.94,3.09,POKARNA
