Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,617.91,634.34,703.18,684.49,622.16,655.41,575.98,623.43,513.8,468.94,JAICORPLTD
Raw Material Cost,417.12,418.52,475.56,461.42,401.82,420.87,368.54,414.64,348.06,322.31,JAICORPLTD
Change in Inventory,-2.34,3.11,2.1,7.52,12.64,-10.14,3.74,-5.96,-5.26,15.5,JAICORPLTD
Power and Fuel,41.26,46.91,43.41,37.4,28.54,29.33,27.3,26.89,23.73,22.94,JAICORPLTD
Other Mfr. Exp,26.99,29.21,24.44,22.98,20.29,18.57,16.97,16.87,12.6,14.85,JAICORPLTD
Employee Cost,50.35,49.77,49.59,58.21,61.24,52.62,47.77,50.48,42.3,43.23,JAICORPLTD
Selling and admin,15.26,16.14,15.23,19.36,22.03,18.98,19.88,20.71,16.1,13.8,JAICORPLTD
Other Expenses,8.16,4.27,4.81,4.01,20.9,19.95,4.98,4.07,4.15,8.97,JAICORPLTD
Other Income,101.57,54.81,42.84,20.04,34.84,15.26,16.31,9.98,21.03,95.7,JAICORPLTD
Depreciation,17.3,18.02,18.23,22.53,17.7,16.44,15.36,14.63,12.14,10.56,JAICORPLTD
Interest,1.11,0.73,0.17,0.42,82.62,77.67,52.31,33.95,24.48,15.69,JAICORPLTD
Profit before tax,139.59,108.69,116.68,85.72,14.5,6.1,42.92,45.21,46.01,127.79,JAICORPLTD
Tax,40.66,33.81,38.49,27.38,15.28,20.62,18.5,23.18,5.47,29.16,JAICORPLTD
Net profit,98.93,74.89,78.18,58.35,-0.78,-14.51,24.41,22.03,40.54,98.62,JAICORPLTD
