Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,287.0,287.0,286.0,574.0,1148.0,1148.0,1092.0,2178.0,2129.0,2130.0,INFY
Reserves,29470.0,35772.0,41806.0,47494.0,59934.0,66869.0,62410.0,60533.0,60105.0,69401.0,INFY
Borrowings,,,,,,,,,3165.0,3854.0,INFY
Other Liabilities,6058.0,6913.0,10620.0,13745.0,11650.0,11868.0,11870.0,15678.0,15086.0,18043.0,INFY
Total,35815.0,42972.0,52712.0,61813.0,72732.0,79885.0,75372.0,78389.0,80485.0,93428.0,INFY
Net Block,4061.0,4453.0,5732.0,7347.0,8248.0,8605.0,9157.0,10497.0,13974.0,14599.0,INFY
Capital Work in Progress,588.0,1135.0,954.0,769.0,934.0,1247.0,1442.0,1212.0,945.0,906.0,INFY
Investments,1409.0,4344.0,6717.0,6857.0,11078.0,24977.0,17899.0,18139.0,17922.0,24155.0,INFY
Other Assets,29757.0,33040.0,39309.0,46840.0,52472.0,45056.0,46874.0,48541.0,47644.0,53768.0,INFY
Total,35815.0,42972.0,52712.0,61813.0,72732.0,79885.0,75372.0,78389.0,80485.0,93428.0,INFY
Receivables,5404.0,6365.0,7336.0,8627.0,9798.0,10960.0,12151.0,13370.0,15459.0,16394.0,INFY
Inventory,,,,,,,,,,,INFY
Cash & Bank,19557.0,20401.0,24100.0,27722.0,29176.0,19153.0,16770.0,15551.0,13562.0,17612.0,INFY
No. of Equity Shares,574230001.0,574232838.0,571402566.0,1148472332.0,2296944664.0,2296944664.0,2184114257.0,4356279444.0,4258992566.0,4260660846.0,INFY
New Bonus Shares,,,,574236166.0,1148472332.0,,,2184191490.0,,,INFY
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,INFY
