Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.22,5.22,5.22,5.22,10.41,10.41,10.37,10.37,10.37,10.37,APCOTEXIND
Reserves,64.55,72.97,80.05,94.53,176.81,212.51,236.02,267.38,240.9,295.03,APCOTEXIND
Borrowings,58.1,47.84,47.98,31.09,25.42,22.24,17.37,3.99,49.03,14.39,APCOTEXIND
Other Liabilities,38.84,45.75,50.13,49.82,75.41,51.94,80.26,95.28,96.57,131.92,APCOTEXIND
Total,166.71,171.78,183.38,180.66,288.05,297.1,344.02,377.02,396.87,451.71,APCOTEXIND
Net Block,31.78,64.99,67.79,63.25,89.85,87.9,78.64,76.42,124.88,144.77,APCOTEXIND
Capital Work in Progress,7.22,1.37,1.13,1.88,4.89,5.96,9.12,21.19,19.35,11.56,APCOTEXIND
Investments,21.41,22.52,24.45,30.76,17.81,39.78,75.38,68.92,54.43,82.38,APCOTEXIND
Other Assets,106.3,82.9,90.01,84.77,175.5,163.46,180.88,210.49,198.21,213.0,APCOTEXIND
Total,166.71,171.78,183.38,180.66,288.05,297.1,344.02,377.02,396.87,451.71,APCOTEXIND
Receivables,44.77,47.18,51.71,48.7,83.84,78.13,98.24,111.19,89.07,104.85,APCOTEXIND
Inventory,13.53,10.79,17.1,15.22,43.34,44.5,49.3,48.17,59.67,55.83,APCOTEXIND
Cash & Bank,34.33,15.4,6.12,4.43,9.81,6.61,7.27,10.06,16.01,15.02,APCOTEXIND
No. of Equity Shares,5262547.0,5184496.0,10447043.0,10447043.0,20816035.0,20816000.0,20737984.0,20737984.0,51844960.0,51844960.0,APCOTEXIND
New Bonus Shares,,,,,10368992.0,,,,,,APCOTEXIND
Face value,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,APCOTEXIND
