Report Date,2012-09-30 00:00:00,2013-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,95.13,122.84,61.17,129.82,133.91,145.56,174.16,261.05,99.86,63.9,CEREBRAINT
Raw Material Cost,83.58,116.45,59.51,126.71,130.29,140.23,146.27,199.11,69.98,53.29,CEREBRAINT
Change in Inventory,0.03,-0.01,,0.57,-0.24,1.56,4.38,-5.77,11.0,13.94,CEREBRAINT
Power and Fuel,0.04,0.04,0.01,0.03,0.03,0.07,0.11,0.12,0.17,0.21,CEREBRAINT
Other Mfr. Exp,0.09,0.04,0.02,0.05,0.05,0.19,0.16,0.16,0.36,0.18,CEREBRAINT
Employee Cost,2.4,1.78,0.62,1.15,1.3,2.32,3.63,6.26,9.16,7.55,CEREBRAINT
Selling and admin,3.83,2.44,0.37,0.91,0.79,1.04,3.97,2.31,4.39,2.79,CEREBRAINT
Other Expenses,1.08,0.22,0.63,1.42,2.93,0.63,5.28,11.04,0.3,2.26,CEREBRAINT
Other Income,0.64,1.47,0.13,0.01,3.84,1.43,1.83,-18.37,-15.17,0.15,CEREBRAINT
Depreciation,0.23,0.21,0.1,0.41,0.35,0.11,0.23,0.27,0.29,0.38,CEREBRAINT
Interest,0.1,0.12,0.04,0.48,0.77,0.14,0.77,2.6,2.33,4.03,CEREBRAINT
Profit before tax,4.45,3.0,,-0.76,1.0,3.82,19.95,15.04,8.71,7.3,CEREBRAINT
Tax,0.62,-0.56,,,,0.96,7.33,13.98,2.17,2.68,CEREBRAINT
Net profit,3.83,3.57,0.01,-0.76,1.0,2.86,12.62,1.06,6.53,4.62,CEREBRAINT
