Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1248.19,1281.43,1051.82,949.87,700.62,888.85,1048.9,1245.33,1224.96,1145.22,TNPETRO
Raw Material Cost,759.56,839.36,665.44,606.04,428.74,516.71,599.09,670.84,648.72,504.75,TNPETRO
Change in Inventory,27.65,58.35,-26.85,-60.52,-2.25,1.71,34.61,-17.78,-7.5,10.17,TNPETRO
Power and Fuel,316.98,353.14,270.53,227.86,151.31,170.98,206.04,261.73,250.34,239.16,TNPETRO
Other Mfr. Exp,54.82,65.66,27.69,24.4,39.04,55.07,64.81,74.32,78.49,90.59,TNPETRO
Employee Cost,29.51,29.52,23.86,27.32,32.71,28.33,32.04,35.81,40.1,40.02,TNPETRO
Selling and admin,39.37,34.29,26.52,19.62,24.0,37.44,35.29,38.12,47.19,41.54,TNPETRO
Other Expenses,14.59,23.69,14.67,13.21,12.0,14.23,53.25,54.58,59.4,69.26,TNPETRO
Other Income,14.29,3.8,10.84,-2.12,59.9,24.02,12.86,6.38,8.25,29.73,TNPETRO
Depreciation,37.19,38.62,30.43,20.6,17.58,15.76,22.22,20.0,21.55,22.73,TNPETRO
Interest,31.66,31.83,32.27,19.57,14.74,34.35,6.72,6.85,9.39,7.22,TNPETRO
Profit before tax,6.45,-72.53,-55.6,-71.39,38.15,41.71,76.91,71.68,70.53,169.85,TNPETRO
Tax,0.51,-21.97,-18.3,-18.32,,32.4,25.2,17.41,15.45,48.2,TNPETRO
Net profit,5.94,-50.56,-37.3,-53.07,38.15,9.3,51.7,54.27,55.08,121.65,TNPETRO
