Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1650.74,1296.1,1283.86,1057.5,759.32,728.79,728.12,644.46,604.31,765.84,MIRCELECTR
Raw Material Cost,1292.18,1016.59,1034.03,821.17,563.48,491.26,549.16,477.09,531.32,583.14,MIRCELECTR
Change in Inventory,-28.03,-45.97,-17.6,31.18,-13.6,-42.66,27.93,4.21,73.86,-57.47,MIRCELECTR
Power and Fuel,10.67,7.04,8.15,6.39,3.5,2.68,2.91,3.18,3.44,2.85,MIRCELECTR
Other Mfr. Exp,8.44,6.38,7.84,6.56,6.69,12.24,15.01,15.04,14.76,12.7,MIRCELECTR
Employee Cost,90.64,77.23,81.89,73.28,71.04,81.44,70.27,67.74,60.77,51.09,MIRCELECTR
Selling and admin,183.14,133.98,119.83,103.74,75.8,56.53,51.42,54.96,46.6,30.56,MIRCELECTR
Other Expenses,19.51,3.29,23.84,37.41,25.94,8.48,24.95,14.02,16.71,14.53,MIRCELECTR
Other Income,-2.41,2.01,1.8,10.38,7.96,-21.74,4.72,2.03,2.55,10.02,MIRCELECTR
Depreciation,21.55,15.79,14.33,14.15,11.63,10.46,9.47,8.27,6.61,6.69,MIRCELECTR
Interest,35.78,38.72,38.13,32.92,28.79,20.55,14.09,14.8,11.98,14.94,MIRCELECTR
Profit before tax,-41.61,-46.88,-59.98,3.44,-33.19,-19.25,23.49,-4.4,-11.47,1.89,MIRCELECTR
Tax,-2.67,-18.24,,2.64,-6.18,,,,,,MIRCELECTR
Net profit,-38.94,-28.64,-59.97,0.81,-27.01,-19.24,23.49,-4.4,-11.47,1.89,MIRCELECTR
