Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,55.36,57.64,69.62,70.67,38.89,56.94,77.31,76.57,52.33,55.46,ASPINWALL
Expenses,58.67,58.08,65.35,71.01,40.92,54.13,71.07,72.26,50.85,53.28,ASPINWALL
Other Income,1.86,1.47,0.73,4.56,1.23,1.77,1.26,1.01,0.53,1.48,ASPINWALL
Depreciation,0.81,0.83,0.84,0.82,0.81,0.83,0.77,0.81,0.82,0.91,ASPINWALL
Interest,1.36,1.24,1.41,1.19,1.35,1.1,0.96,0.78,0.89,0.89,ASPINWALL
Profit before tax,-3.62,-1.04,2.75,2.21,-2.96,2.65,5.77,3.73,0.3,1.86,ASPINWALL
Tax,-0.77,-0.34,0.61,0.26,-0.65,0.7,1.58,1.1,0.24,0.18,ASPINWALL
Net profit,-2.85,-0.7,2.14,1.95,-2.31,1.95,4.19,2.63,0.06,1.68,ASPINWALL
Operating Profit,-3.31,-0.44,4.27,-0.34,-2.03,2.81,6.24,4.31,1.48,2.18,ASPINWALL
