Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,40.82,47.44,54.27,59.66,59.82,60.11,66.47,73.45,73.73,73.88,CUB
Reserves,1202.28,1593.22,1970.66,2635.87,2992.18,3510.09,4096.76,4767.31,5222.34,5768.59,CUB
Borrowings,16689.46,20781.5,22321.87,24243.78,27822.68,30646.74,34588.5,38928.86,42864.89,45883.06,CUB
Other Liabilities,400.54,554.92,647.03,931.81,929.28,1053.83,1185.52,1489.26,1572.57,1586.16,CUB
Total,18333.1,22977.08,24993.83,27871.12,31803.96,35270.77,39937.25,45258.88,49733.53,53311.69,CUB
Net Block,97.74,141.28,182.95,210.41,217.56,215.08,223.13,250.03,245.16,232.69,CUB
Capital Work in Progress,,,,,,,,,,,CUB
Investments,4586.19,5266.8,5953.56,5870.67,6826.45,7031.45,7879.11,7712.2,9116.79,9435.94,CUB
Other Assets,13649.17,17569.0,18857.32,21790.04,24759.95,28024.24,31835.01,37296.65,40371.58,43643.06,CUB
Total,18333.1,22977.08,24993.83,27871.12,31803.96,35270.77,39937.25,45258.88,49733.53,53311.69,CUB
Receivables,,,,,,,,,,,CUB
Inventory,,,,,,,,,,,CUB
Cash & Bank,1136.11,1770.49,2179.62,2536.77,2650.07,2878.98,2636.44,2963.28,4721.65,5615.06,CUB
No. of Equity Shares,408212649.0,538939858.0,542740263.0,596567800.0,598191279.0,601064881.0,664729209.0,734500818.0,737319221.0,738822111.0,CUB
New Bonus Shares,,,,,,,,,,,CUB
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CUB
