Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.72,11.72,12.32,13.56,14.82,14.82,18.96,18.96,18.96,18.96,KRIDHANINF
Reserves,39.6,40.99,52.67,60.78,71.75,81.39,276.13,121.56,114.46,106.71,KRIDHANINF
Borrowings,17.53,22.4,18.79,15.08,14.77,18.0,7.74,17.67,17.85,19.21,KRIDHANINF
Other Liabilities,19.08,33.33,9.54,9.74,12.43,34.18,13.83,48.99,51.93,36.93,KRIDHANINF
Total,87.93,108.44,93.32,99.16,113.77,148.39,316.66,207.18,203.2,181.81,KRIDHANINF
Net Block,15.52,16.26,15.64,17.11,16.83,26.52,25.85,22.41,26.01,25.19,KRIDHANINF
Capital Work in Progress,2.33,2.35,2.35,,,,,,,,KRIDHANINF
Investments,,29.63,30.56,30.56,30.56,30.56,132.34,99.4,113.19,109.13,KRIDHANINF
Other Assets,70.08,60.2,44.77,51.49,66.38,91.31,158.47,85.37,64.0,47.49,KRIDHANINF
Total,87.93,108.44,93.32,99.16,113.77,148.39,316.66,207.18,203.2,181.81,KRIDHANINF
Receivables,34.72,31.99,19.65,17.51,31.62,46.95,33.47,33.51,38.6,27.99,KRIDHANINF
Inventory,13.33,12.18,11.36,14.22,10.09,10.14,1.05,3.41,0.38,0.66,KRIDHANINF
Cash & Bank,5.4,0.38,1.06,0.32,0.4,0.39,0.88,1.59,0.52,0.4,KRIDHANINF
No. of Equity Shares,11718353.0,11718353.0,12318353.0,67816765.0,74091765.0,74091765.0,94779205.0,94779205.0,94779205.0,94779205.0,KRIDHANINF
New Bonus Shares,,,,,,,,,,,KRIDHANINF
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,KRIDHANINF
