Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.55,10.04,10.04,10.34,10.89,15.26,15.26,15.26,15.26,15.26,SECURKLOUD
Reserves,13.69,11.94,12.03,24.4,46.99,61.63,62.94,72.75,67.47,67.36,SECURKLOUD
Borrowings,1.89,1.25,2.62,0.07,2.73,32.38,72.55,83.39,80.16,72.85,SECURKLOUD
Other Liabilities,12.15,9.5,10.22,13.06,14.17,7.48,15.27,24.71,9.62,18.5,SECURKLOUD
Total,33.28,32.73,34.91,47.87,74.78,116.75,166.02,196.11,172.51,173.97,SECURKLOUD
Net Block,0.03,0.28,9.11,10.85,7.03,3.87,0.83,0.62,0.57,1.35,SECURKLOUD
Capital Work in Progress,9.77,10.49,1.84,0.9,0.43,0.9,0.11,,,,SECURKLOUD
Investments,12.57,12.57,12.57,18.91,47.19,89.19,93.52,120.0,119.83,137.27,SECURKLOUD
Other Assets,10.91,9.39,11.39,17.21,20.13,22.79,71.56,75.49,52.11,35.35,SECURKLOUD
Total,33.28,32.73,34.91,47.87,74.78,116.75,166.02,196.11,172.51,173.97,SECURKLOUD
Receivables,3.91,1.26,4.29,4.53,7.94,12.24,36.8,68.35,49.96,26.81,SECURKLOUD
Inventory,,,,,,,,,,,SECURKLOUD
Cash & Bank,2.3,,0.01,5.09,3.02,5.85,0.9,0.85,0.07,3.44,SECURKLOUD
No. of Equity Shares,5554161.0,10044102.0,10044102.0,10344102.0,10894102.0,30517605.0,30517605.0,30517605.0,30517605.0,30517605.0,SECURKLOUD
New Bonus Shares,,4017641.0,,,,7629401.0,7629401.0,7629401.0,,,SECURKLOUD
Face value,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,SECURKLOUD
