Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,36.8,46.7,46.7,46.7,46.7,46.7,46.7,45.6,45.5,45.5,AKZOINDIA
Reserves,1393.1,1058.6,801.1,873.3,1115.8,962.2,1243.5,1090.0,1191.8,1242.1,AKZOINDIA
Borrowings,,,,,2.9,2.9,2.9,2.9,64.3,63.9,AKZOINDIA
Other Liabilities,778.1,1199.9,1191.1,879.1,878.0,871.8,938.2,958.6,1023.8,1177.7,AKZOINDIA
Total,2208.0,2305.2,2038.9,1799.1,2043.4,1883.6,2231.3,2097.1,2325.4,2529.2,AKZOINDIA
Net Block,356.3,354.8,502.5,516.4,522.9,519.1,538.9,530.1,573.5,542.8,AKZOINDIA
Capital Work in Progress,14.8,105.7,30.6,11.9,8.9,23.2,26.8,16.9,15.9,16.5,AKZOINDIA
Investments,1003.5,947.2,628.6,394.4,600.4,335.6,573.3,377.3,84.0,0.5,AKZOINDIA
Other Assets,833.4,897.5,877.2,876.4,911.2,1005.7,1092.3,1172.8,1652.0,1969.4,AKZOINDIA
Total,2208.0,2305.2,2038.9,1799.1,2043.4,1883.6,2231.3,2097.1,2325.4,2529.2,AKZOINDIA
Receivables,226.0,251.6,307.6,278.4,352.2,412.1,395.3,444.0,396.1,413.1,AKZOINDIA
Inventory,333.4,314.9,324.2,364.7,360.9,405.4,350.8,391.9,423.7,488.2,AKZOINDIA
Cash & Bank,73.9,85.7,72.2,60.1,55.1,34.0,84.1,61.6,552.6,732.5,AKZOINDIA
No. of Equity Shares,36834331.0,46660314.0,46660310.0,46660314.0,46660314.0,46660314.0,46660314.0,45540314.0,45540314.0,45540314.0,AKZOINDIA
New Bonus Shares,,,,,,,,,,,AKZOINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,AKZOINDIA
