Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,627.32,583.32,646.82,622.43,188.84,629.33,697.18,720.77,600.27,657.03,ELECTCAST
Expenses,519.32,512.98,536.63,556.6,207.8,546.13,607.93,637.27,529.92,602.4,ELECTCAST
Other Income,7.82,23.22,5.22,5.56,3.32,16.96,16.5,11.7,6.07,24.98,ELECTCAST
Depreciation,12.78,13.27,13.32,13.38,12.66,13.41,13.45,13.16,13.4,13.52,ELECTCAST
Interest,51.28,63.6,50.5,54.52,44.26,37.89,45.33,56.36,49.99,31.91,ELECTCAST
Profit before tax,51.76,16.69,51.59,3.49,-72.56,48.86,46.97,25.68,13.03,34.18,ELECTCAST
Tax,18.09,2.05,11.09,-6.3,-19.0,8.36,10.91,5.44,2.73,3.57,ELECTCAST
Net profit,33.67,14.63,40.5,9.78,-53.56,40.5,36.06,20.24,10.31,30.62,ELECTCAST
Operating Profit,108.0,70.34,110.19,65.83,-18.96,83.2,89.25,83.5,70.35,54.63,ELECTCAST
