Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,129.63,143.34,153.42,174.08,185.32,194.04,201.2,209.82,204.34,117.07,KAYA
Raw Material Cost,9.21,7.71,5.44,6.77,13.64,7.06,6.72,9.8,10.8,5.44,KAYA
Change in Inventory,-0.14,2.72,-0.32,1.73,2.18,-0.12,-1.27,1.57,-0.28,-2.15,KAYA
Power and Fuel,3.27,3.85,3.48,4.02,3.9,3.25,3.37,3.98,3.86,1.97,KAYA
Other Mfr. Exp,28.74,37.78,46.93,55.82,63.48,79.48,75.3,76.27,68.7,39.04,KAYA
Employee Cost,30.48,36.46,40.01,43.25,49.92,54.33,54.71,53.08,54.19,32.28,KAYA
Selling and admin,44.74,48.36,50.92,56.15,61.88,63.41,64.59,62.94,27.91,17.04,KAYA
Other Expenses,16.16,16.54,5.24,2.1,3.53,3.39,3.21,1.74,1.69,1.18,KAYA
Other Income,11.73,-12.61,45.96,16.0,11.68,11.33,9.51,4.9,8.56,12.51,KAYA
Depreciation,9.57,10.27,4.92,6.39,9.7,10.66,13.14,15.27,44.5,32.23,KAYA
Interest,2.02,2.23,2.6,1.84,1.76,1.91,2.11,2.71,13.84,12.37,KAYA
Profit before tax,-2.97,-29.75,39.52,15.47,-8.63,-18.24,-13.71,-9.5,-12.87,-14.12,KAYA
Tax,-0.02,,5.55,-0.02,,-2.54,-0.38,-5.55,21.07,,KAYA
Net profit,-2.95,-29.75,33.96,15.49,-8.62,-15.69,-13.34,-3.96,-33.94,-14.12,KAYA
