Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,987.96,869.81,1208.91,2044.28,1648.35,1694.37,1889.47,2133.35,2169.62,2116.67,HEIDELBERG
Raw Material Cost,230.93,187.83,282.26,443.83,342.78,325.99,356.64,391.52,383.59,368.55,HEIDELBERG
Change in Inventory,-3.11,25.06,30.52,27.72,9.34,-34.66,-13.61,5.18,-5.06,-3.92,HEIDELBERG
Power and Fuel,259.2,306.44,388.75,562.41,452.04,429.27,443.9,504.93,473.6,488.02,HEIDELBERG
Other Mfr. Exp,244.79,231.91,69.27,111.42,104.91,160.87,178.6,194.5,209.48,208.52,HEIDELBERG
Employee Cost,78.26,85.06,96.75,133.88,105.19,114.94,120.39,124.19,131.44,127.6,HEIDELBERG
Selling and admin,93.66,96.1,352.03,477.66,408.48,335.1,397.67,422.91,404.11,390.12,HEIDELBERG
Other Expenses,12.16,-75.58,-51.85,81.42,13.12,14.68,15.3,17.14,34.55,23.3,HEIDELBERG
Other Income,11.76,16.44,11.82,134.88,22.44,23.69,19.93,34.82,52.73,46.46,HEIDELBERG
Depreciation,31.4,23.59,89.07,137.54,99.78,99.15,101.17,101.77,108.61,111.03,HEIDELBERG
Interest,3.85,10.3,105.64,138.93,108.45,89.77,74.45,74.78,73.85,50.85,HEIDELBERG
Profit before tax,42.36,45.66,-80.67,119.79,45.38,113.63,207.67,341.61,398.06,391.22,HEIDELBERG
Tax,13.19,14.82,-39.94,60.26,9.99,37.42,74.49,120.95,130.0,76.27,HEIDELBERG
Net profit,29.17,30.84,-40.73,59.53,35.39,76.21,133.18,220.66,268.06,314.95,HEIDELBERG
