Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Sales,803.16,890.4,1006.47,1135.22,1150.97,2181.16,2130.95,2369.07,2598.98,2462.7,HUHTAMAKI
Raw Material Cost,556.52,615.38,708.04,828.79,800.94,1472.85,1425.0,1619.34,1726.63,1623.21,HUHTAMAKI
Change in Inventory,-0.92,-4.39,-2.4,5.28,1.04,5.74,-3.3,11.64,-1.84,10.77,HUHTAMAKI
Power and Fuel,24.31,32.59,36.03,36.17,31.32,74.83,77.22,85.27,85.93,77.75,HUHTAMAKI
Other Mfr. Exp,27.55,29.97,30.35,31.28,35.97,77.34,77.64,76.16,79.0,73.22,HUHTAMAKI
Employee Cost,64.31,70.5,77.11,84.84,98.24,195.18,210.11,236.07,252.69,276.92,HUHTAMAKI
Selling and admin,31.11,33.44,35.19,39.7,42.8,79.05,79.17,92.25,117.68,135.52,HUHTAMAKI
Other Expenses,16.34,15.72,17.66,17.35,21.77,37.08,38.32,48.63,40.87,52.32,HUHTAMAKI
Other Income,15.95,8.26,11.89,15.5,12.71,14.71,13.48,16.67,16.74,8.02,HUHTAMAKI
Depreciation,32.05,34.52,34.3,35.54,39.35,92.76,85.25,85.36,86.93,97.93,HUHTAMAKI
Interest,0.59,0.76,0.72,0.97,25.85,39.19,33.45,40.72,22.57,27.03,HUHTAMAKI
Profit before tax,65.41,61.39,76.56,81.36,68.48,133.33,114.97,113.58,201.58,117.59,HUHTAMAKI
Tax,12.81,16.36,22.03,16.74,19.37,51.79,51.36,78.68,31.54,21.6,HUHTAMAKI
Net profit,52.6,45.03,54.53,64.62,49.11,81.54,63.62,34.88,170.04,95.99,HUHTAMAKI
