Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.5,15.5,15.5,21.0,21.0,21.76,23.5,23.5,23.5,23.5,PILITA
Reserves,-62.91,-60.79,-24.35,-22.43,-22.03,-2.25,32.86,36.0,36.8,40.51,PILITA
Borrowings,4.9,3.9,4.55,2.11,3.14,0.73,0.73,,3.79,6.14,PILITA
Other Liabilities,52.61,51.51,15.41,12.01,12.06,23.88,9.84,5.2,5.65,4.68,PILITA
Total,10.1,10.12,11.11,12.69,14.17,44.12,66.93,64.7,69.74,74.83,PILITA
Net Block,5.06,4.05,3.46,4.16,4.2,4.09,4.02,4.37,6.2,7.38,PILITA
Capital Work in Progress,,,,,,,,,,,PILITA
Investments,,,,,,0.01,0.01,0.01,0.01,,PILITA
Other Assets,5.04,6.07,7.65,8.53,9.97,40.02,62.9,60.32,63.53,67.45,PILITA
Total,10.1,10.12,11.11,12.69,14.17,44.12,66.93,64.7,69.74,74.83,PILITA
Receivables,1.12,0.94,1.6,1.48,2.4,10.95,6.92,4.77,5.95,4.78,PILITA
Inventory,2.94,3.96,4.59,5.2,5.46,8.8,8.33,8.83,11.17,17.34,PILITA
Cash & Bank,0.08,0.16,0.23,0.26,0.53,3.78,1.95,0.08,0.21,1.22,PILITA
No. of Equity Shares,15500000.0,15500000.0,38750000.0,52500000.0,52500000.0,217600000.0,235000000.0,235000000.0,235000000.0,235000000.0,PILITA
New Bonus Shares,,,,,,,,,,,PILITA
Face value,10.0,10.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,PILITA
