Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,95.5,95.66,104.93,128.94,148.08,167.21,147.68,169.62,138.95,120.63,BEARDSELL
Raw Material Cost,73.36,68.66,77.74,98.43,106.52,112.62,102.29,121.76,89.02,80.69,BEARDSELL
Change in Inventory,0.78,0.81,0.63,0.47,0.06,0.06,0.7,0.1,0.71,-0.21,BEARDSELL
Power and Fuel,2.04,3.0,3.56,3.94,3.83,4.28,5.63,6.11,5.74,4.86,BEARDSELL
Other Mfr. Exp,1.71,2.0,1.52,1.61,1.75,5.14,5.61,6.42,6.4,5.16,BEARDSELL
Employee Cost,7.8,8.86,9.73,11.31,13.99,15.28,16.58,16.67,15.6,13.08,BEARDSELL
Selling and admin,2.28,3.64,6.32,7.38,8.69,9.39,11.33,9.58,6.08,5.41,BEARDSELL
Other Expenses,3.6,2.07,0.98,0.85,1.32,3.29,2.2,2.8,6.93,2.6,BEARDSELL
Other Income,0.9,0.39,0.92,1.73,1.52,1.93,3.5,1.57,1.84,1.04,BEARDSELL
Depreciation,1.63,1.79,2.23,3.05,3.22,3.37,3.19,3.3,4.97,4.85,BEARDSELL
Interest,1.26,1.78,2.38,4.63,5.2,4.71,4.65,5.12,5.22,4.35,BEARDSELL
Profit before tax,3.5,5.06,2.02,-0.06,5.14,11.12,0.4,-0.47,1.54,0.46,BEARDSELL
Tax,1.15,2.12,0.74,0.05,1.85,4.21,-0.24,0.22,0.45,0.69,BEARDSELL
Net profit,2.35,2.94,1.29,-0.1,3.29,6.91,0.65,-0.68,1.08,-0.23,BEARDSELL
