date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,205.9,206.2,203.15,204.6,77232
2021-01-04 00:00:00+05:30,206.05,235,206.05,209.5,163527
2021-01-05 00:00:00+05:30,212,214.8,209.6,210.7,229083
2021-01-06 00:00:00+05:30,213,213.85,208.1,209.6,105543
2021-01-07 00:00:00+05:30,210.65,215.6,209.2,212.25,126239
2021-01-08 00:00:00+05:30,214.4,214.6,211.5,212.2,68420
2021-01-11 00:00:00+05:30,212.2,214.4,206.25,207.95,81861
2021-01-12 00:00:00+05:30,204.5,209.75,204.5,207.95,58357
2021-01-13 00:00:00+05:30,207.95,209.9,205.65,206.7,63695
2021-01-14 00:00:00+05:30,207.75,208.5,206.05,207.25,27121
2021-01-15 00:00:00+05:30,208,208.45,202.6,205.45,59696
2021-01-18 00:00:00+05:30,206.5,206.5,197.9,199.05,86203
2021-01-19 00:00:00+05:30,200.05,206.9,200.05,203.95,47897
2021-01-20 00:00:00+05:30,205.9,208,203.5,204.6,45853
2021-01-21 00:00:00+05:30,205.65,207.15,201.1,202.15,44044
2021-01-22 00:00:00+05:30,202,204.15,198.5,199.95,34555
2021-01-25 00:00:00+05:30,201,203.45,195,196.95,52316
2021-01-27 00:00:00+05:30,193.2,199.7,193,195.9,50339
2021-01-28 00:00:00+05:30,193,199.95,193,198.4,40649
2021-01-29 00:00:00+05:30,200.4,204.3,199,200.9,45211
2021-02-01 00:00:00+05:30,201,202.95,197.7,201.8,31972
2021-02-02 00:00:00+05:30,201.8,208.9,185.2,204.75,88620
2021-02-03 00:00:00+05:30,204.85,204.85,198,203.05,59392
2021-02-04 00:00:00+05:30,203.85,211,202,209.8,197518
2021-02-05 00:00:00+05:30,210.1,211.9,206.5,206.95,77197
2021-02-08 00:00:00+05:30,209,209,205.05,206.65,42432
2021-02-09 00:00:00+05:30,207.7,208.7,204,205.1,35019
2021-02-10 00:00:00+05:30,205.2,212,205.1,210.15,101960
2021-02-11 00:00:00+05:30,210,215.1,208.35,214.05,160861
2021-02-12 00:00:00+05:30,219.9,219.9,214.05,214.9,260547
2021-02-15 00:00:00+05:30,217.9,217.9,212.6,214,57001
2021-02-16 00:00:00+05:30,214,215.35,209.65,210.45,49673
2021-02-17 00:00:00+05:30,211,211.25,207.2,208.35,44759
2021-02-18 00:00:00+05:30,209.4,211.75,203,204.95,98246
2021-02-19 00:00:00+05:30,206,207.9,200.6,203.4,72413
2021-02-22 00:00:00+05:30,206,206,201.5,202.15,30732
2021-02-23 00:00:00+05:30,201.1,204.4,194.55,200.2,97155
2021-02-24 00:00:00+05:30,200.2,204.85,195.25,201.45,29408
2021-02-25 00:00:00+05:30,202.55,206.05,202.55,204.55,49089
2021-02-26 00:00:00+05:30,203.85,204.75,200,200.95,33352
2021-03-01 00:00:00+05:30,204,208.5,202,207.05,81747
2021-03-02 00:00:00+05:30,207,209.9,201,208.65,85316
2021-03-03 00:00:00+05:30,205.5,209.25,205.5,208.35,42344
2021-03-04 00:00:00+05:30,207.9,215,206.65,212.5,127459
2021-03-05 00:00:00+05:30,212.5,221.3,209.75,215.3,428181
2021-03-08 00:00:00+05:30,219,219,213.5,214.95,57741
2021-03-09 00:00:00+05:30,217.7,217.7,213.3,215.95,71750
2021-03-10 00:00:00+05:30,215.5,234.35,215.5,219,878992
2021-03-12 00:00:00+05:30,222.95,224,214.05,217.4,182809
2021-03-15 00:00:00+05:30,219,221,211.5,213.45,89926
2021-03-16 00:00:00+05:30,214.9,214.9,208.4,209.6,60945
2021-03-17 00:00:00+05:30,205.2,211.45,202.35,203.15,86010
2021-03-18 00:00:00+05:30,203.2,207.25,196.65,198.6,94118
2021-03-19 00:00:00+05:30,195.25,202.45,192.2,200.05,118346
2021-03-22 00:00:00+05:30,200.3,200.55,194.9,195.55,52479
2021-03-23 00:00:00+05:30,196,203.35,196,201.3,75531
2021-03-24 00:00:00+05:30,201.3,205,197.5,199.1,59127
2021-03-25 00:00:00+05:30,198,200.8,192.5,195.35,85304
2021-03-26 00:00:00+05:30,196,199.3,194,195.25,34903
2021-03-30 00:00:00+05:30,195.1,199.75,192.4,193.7,48434
2021-03-31 00:00:00+05:30,193.5,196.7,191.1,192.3,26007
2021-04-01 00:00:00+05:30,192.4,204.4,192.4,202.55,75304
2021-04-05 00:00:00+05:30,197.75,201,192.1,193.85,47108
2021-04-06 00:00:00+05:30,192.55,195.95,191.65,193.4,29254
2021-04-07 00:00:00+05:30,192,195,190,192.9,63536
2021-04-08 00:00:00+05:30,192.9,196.45,192.9,194.95,35315
2021-04-09 00:00:00+05:30,194.95,197,193,194.5,43288
2021-04-12 00:00:00+05:30,194,194,180.05,180.85,103695
2021-04-13 00:00:00+05:30,182,198,182,189.95,45660
2021-04-15 00:00:00+05:30,190,190,183.15,185.35,28512
2021-04-16 00:00:00+05:30,186.3,188,183.3,185.45,34672
2021-04-19 00:00:00+05:30,180.1,184,176,177,52651
2021-04-20 00:00:00+05:30,177.9,182.65,177.9,179.05,38943
2021-04-22 00:00:00+05:30,176.65,186,162,182.4,50549
2021-04-23 00:00:00+05:30,177.75,184.95,175.15,180.9,46895
