date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,34,36.5,33,34.4,48164
2021-01-04 00:00:00+05:30,35.75,35.95,34.5,34.75,13542
2021-01-05 00:00:00+05:30,34.65,35.15,34.2,34.25,18529
2021-01-06 00:00:00+05:30,33.4,35,33.4,34.05,22029
2021-01-07 00:00:00+05:30,34.2,35.75,34.05,35.1,46843
2021-01-08 00:00:00+05:30,35,35.8,35,35.5,12506
2021-01-11 00:00:00+05:30,35.95,37,35.7,36.7,27791
2021-01-12 00:00:00+05:30,36.7,37,35.9,36,28608
2021-01-13 00:00:00+05:30,36,36.45,35.95,36,7665
2021-01-14 00:00:00+05:30,36,36.25,35.85,36.05,7277
2021-01-15 00:00:00+05:30,36.8,36.8,35.6,36,7867
2021-01-18 00:00:00+05:30,36,36.5,35.35,35.35,4969
2021-01-19 00:00:00+05:30,35.15,35.75,35,35.4,12154
2021-01-20 00:00:00+05:30,35.35,38.75,35.1,37.9,31003
2021-01-21 00:00:00+05:30,41,41,36.1,37.1,30366
2021-01-22 00:00:00+05:30,36,38.25,36,37.25,14308
2021-01-25 00:00:00+05:30,38,38,35.75,35.75,9583
2021-01-27 00:00:00+05:30,36.5,37.9,35.5,36.05,15733
2021-01-28 00:00:00+05:30,36,37,34.55,36.8,6480
2021-01-29 00:00:00+05:30,37.5,38,36.1,37.05,19230
2021-02-01 00:00:00+05:30,36.85,37.15,36.15,36.35,7134
2021-02-02 00:00:00+05:30,36.95,36.95,33.75,34.7,11143
2021-02-03 00:00:00+05:30,35.85,37,34,35.65,11572
2021-02-04 00:00:00+05:30,35.9,36,35.1,35.1,6177
2021-02-05 00:00:00+05:30,35.45,35.9,35.4,35.5,6561
2021-02-08 00:00:00+05:30,35.2,36.15,33.2,33.55,12596
2021-02-09 00:00:00+05:30,33.45,36.85,33.4,35.8,11758
2021-02-10 00:00:00+05:30,35.8,36,34.6,35.6,8108
2021-02-11 00:00:00+05:30,36.65,36.65,34.6,35.25,10482
2021-02-12 00:00:00+05:30,35.55,35.7,34,35.2,9643
2021-02-15 00:00:00+05:30,35.7,36,34.35,35.7,10729
