date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,1185,1201.35,1179.8,1183.15,535763
2021-01-04 00:00:00+05:30,1186,1195,1174.7,1184.65,270999
2021-01-05 00:00:00+05:30,1188,1193,1175,1183.05,371768
2021-01-06 00:00:00+05:30,1193,1237.45,1180.95,1221.05,1205283
2021-01-07 00:00:00+05:30,1229.95,1256,1213.15,1247.5,828650
2021-01-08 00:00:00+05:30,1253,1267.15,1240.15,1249.95,547218
2021-01-11 00:00:00+05:30,1253.4,1262.35,1229.25,1239.8,333389
2021-01-12 00:00:00+05:30,1238,1266.8,1238,1255.85,523444
2021-01-13 00:00:00+05:30,1264,1300.05,1247,1291.45,1074206
2021-01-14 00:00:00+05:30,1308,1308.75,1262,1280.8,955090
2021-01-15 00:00:00+05:30,1279.95,1300.95,1268.25,1295.15,379412
2021-01-18 00:00:00+05:30,1293,1293,1253,1279.55,350960
2021-01-19 00:00:00+05:30,1272,1312.1,1267.05,1282.45,541027
2021-01-20 00:00:00+05:30,1280.05,1293.75,1257,1259.6,340305
2021-01-21 00:00:00+05:30,1263,1282.8,1237.4,1247.35,656167
2021-01-22 00:00:00+05:30,1257,1270,1242.05,1246.25,530615
2021-01-25 00:00:00+05:30,1248,1263.95,1222.7,1248.6,374338
2021-01-27 00:00:00+05:30,1248.6,1310.15,1246.55,1301.3,1417143
2021-01-28 00:00:00+05:30,1300,1318.9,1274.5,1283.75,1535532
2021-01-29 00:00:00+05:30,1270,1318,1270,1299.7,1154744
2021-02-01 00:00:00+05:30,1298.25,1304.2,1256.2,1283.3,524202
2021-02-02 00:00:00+05:30,1270.55,1309.8,1270.55,1289.05,510092
2021-02-03 00:00:00+05:30,1289.95,1302.7,1277,1292.8,459582
2021-02-04 00:00:00+05:30,1292.8,1300,1275.35,1289.35,281745
2021-02-05 00:00:00+05:30,1294,1329.65,1272.55,1278.65,1150845
2021-02-08 00:00:00+05:30,1280.9,1298,1262,1269.7,654865
2021-02-09 00:00:00+05:30,1275.9,1290.4,1264,1276.9,526398
2021-02-10 00:00:00+05:30,1276.9,1281,1226.1,1255.95,981419
2021-02-11 00:00:00+05:30,1258,1268.5,1237.5,1265.15,451978
2021-02-12 00:00:00+05:30,1265,1266.85,1244.1,1253.3,316099
2021-02-15 00:00:00+05:30,1257.5,1281,1247,1275.65,416019
2021-02-16 00:00:00+05:30,1280,1289.8,1263.05,1276.7,753372
2021-02-17 00:00:00+05:30,1280.95,1288.6,1257.95,1269.75,1016208
2021-02-18 00:00:00+05:30,1272.95,1279.55,1242.55,1252.55,735335
2021-02-19 00:00:00+05:30,1255,1256.5,1207.4,1217.4,567142
2021-02-22 00:00:00+05:30,1207.85,1220.45,1192.65,1204.1,508113
2021-02-23 00:00:00+05:30,1205.3,1218.2,1175.15,1180.85,779325
2021-02-24 00:00:00+05:30,1190,1194,1160,1175.9,214092
2021-02-25 00:00:00+05:30,1178,1204.65,1173,1198.65,546187
2021-02-26 00:00:00+05:30,1191.65,1194,1153.3,1161.35,329005
2021-03-01 00:00:00+05:30,1167.5,1194.2,1160.1,1188.75,227878
2021-03-02 00:00:00+05:30,1197.9,1212.9,1180,1208.3,320796
2021-03-03 00:00:00+05:30,1212,1235.7,1193.05,1223.45,716046
2021-03-04 00:00:00+05:30,1213.5,1241,1207.65,1234.4,232245
2021-03-05 00:00:00+05:30,1230,1242,1190.45,1203.9,256050
2021-03-08 00:00:00+05:30,1210.2,1223.7,1205,1212.95,115826
2021-03-09 00:00:00+05:30,1218,1252.75,1217.95,1228.4,808906
2021-03-10 00:00:00+05:30,1236,1243.4,1217.3,1230.55,229428
2021-03-12 00:00:00+05:30,1234,1242.65,1203.65,1214,209421
2021-03-15 00:00:00+05:30,1220.3,1220.3,1190,1206.2,208934
2021-03-16 00:00:00+05:30,1212.5,1225,1200.05,1218.1,131837
2021-03-17 00:00:00+05:30,1226,1234.9,1182.7,1187.35,288012
2021-03-18 00:00:00+05:30,1191,1214.7,1172.25,1188.75,245859
2021-03-19 00:00:00+05:30,1170.1,1225,1160.55,1217.85,678647
2021-03-22 00:00:00+05:30,1223,1263.2,1206,1251.75,417033
2021-03-23 00:00:00+05:30,1258,1278.65,1243.05,1273.75,399894
2021-03-24 00:00:00+05:30,1274.45,1288.5,1239,1244.45,416917
2021-03-25 00:00:00+05:30,1260,1261.5,1210,1217,449038
2021-03-26 00:00:00+05:30,1220.2,1244.45,1215,1236.3,144181
2021-03-30 00:00:00+05:30,1253,1257.05,1221.8,1227.4,169608
2021-03-31 00:00:00+05:30,1228,1251.45,1222.75,1241.45,128319
2021-04-01 00:00:00+05:30,1242,1250.05,1230.15,1242.15,106441
2021-04-05 00:00:00+05:30,1235,1238,1136.65,1150.05,1385265
2021-04-06 00:00:00+05:30,1155,1170,1104.15,1109.95,1298479
2021-04-07 00:00:00+05:30,1118,1144.7,1110.15,1131.95,650283
2021-04-08 00:00:00+05:30,1130,1147,1121.7,1129.95,471133
2021-04-09 00:00:00+05:30,1120.25,1124.9,1098,1107.4,767918
2021-04-12 00:00:00+05:30,1094,1096.4,1051.4,1084.15,846907
2021-04-13 00:00:00+05:30,1084.15,1110.65,1082,1101,378097
2021-04-15 00:00:00+05:30,1101,1111,1091.45,1101.75,341964
2021-04-16 00:00:00+05:30,1091,1109.1,1090.15,1100,469464
2021-04-19 00:00:00+05:30,1075,1116.25,1073,1113.05,437431
2021-04-20 00:00:00+05:30,1116,1133.8,1111.6,1130.35,591139
2021-04-22 00:00:00+05:30,1134,1138,1104,1122.25,375227
2021-04-23 00:00:00+05:30,1120,1146.9,1112.4,1140.85,496101
2021-04-26 00:00:00+05:30,1145.5,1161.15,1127.75,1143.25,650339
2021-04-27 00:00:00+05:30,1150,1167.2,1130.65,1164.25,576165
2021-04-28 00:00:00+05:30,1185,1219,1170.25,1206.65,1170393
2021-04-29 00:00:00+05:30,1215,1219.95,1182,1196.7,378949
2021-04-30 00:00:00+05:30,1192.7,1231.55,1190,1211.9,532896
2021-05-03 00:00:00+05:30,1196.75,1220,1196.7,1210.1,231219
2021-05-04 00:00:00+05:30,1212.3,1227.85,1195.65,1201.7,213559
2021-05-05 00:00:00+05:30,1207.5,1215.2,1191,1205.4,191292
2021-05-06 00:00:00+05:30,1205.4,1233,1191.3,1204.85,393929
2021-05-07 00:00:00+05:30,1218.35,1222.7,1203.25,1215.5,264349
2021-05-10 00:00:00+05:30,1222.8,1238.55,1205.35,1207.6,310657
2021-05-11 00:00:00+05:30,1204.55,1220.45,1194.85,1206.5,508849
2021-05-12 00:00:00+05:30,1217,1217,1193,1207,142901
2021-05-14 00:00:00+05:30,1214.9,1221.1,1195.15,1209.75,313423
2021-05-17 00:00:00+05:30,1213.8,1247.8,1210,1229.95,610405
2021-05-18 00:00:00+05:30,1236.05,1260,1225.85,1249.7,552412
2021-05-19 00:00:00+05:30,1255,1288,1250,1283.2,441921
2021-05-20 00:00:00+05:30,1283.2,1297.85,1262.5,1285.8,701919
2021-05-21 00:00:00+05:30,1294.9,1294.9,1272.9,1279.45,326212
2021-05-24 00:00:00+05:30,1287,1293.75,1266.25,1270.5,433164
2021-05-25 00:00:00+05:30,1270.05,1303.75,1270.05,1297.75,682840
2021-05-26 00:00:00+05:30,1308,1314.85,1282.45,1299.15,530116
2021-05-27 00:00:00+05:30,1307.95,1315,1289.2,1298.65,308976
2021-05-28 00:00:00+05:30,1299,1304.45,1253.75,1275.8,782063
2021-05-31 00:00:00+05:30,1265.8,1269,1245.8,1253.35,551702
2021-06-01 00:00:00+05:30,1255,1280,1240,1250.65,562359
2021-06-02 00:00:00+05:30,1254.75,1266,1238.45,1243.3,289540
2021-06-03 00:00:00+05:30,1245.1,1271.9,1242.75,1267.25,257682
2021-06-04 00:00:00+05:30,1272.95,1378,1264.5,1337.1,5523161
2021-06-07 00:00:00+05:30,1349.95,1381.95,1322,1346.05,1499139
2021-06-08 00:00:00+05:30,1350.95,1433.95,1332.05,1379.25,2468021
2021-06-09 00:00:00+05:30,1389.75,1400,1362,1376.3,898386
2021-06-10 00:00:00+05:30,1387.5,1396.95,1381.5,1391.05,297244
2021-06-11 00:00:00+05:30,1390.15,1404.55,1363.3,1373.3,672310
2021-06-14 00:00:00+05:30,1379.85,1384.9,1352.5,1368.95,240926
2021-06-15 00:00:00+05:30,1368.95,1381.65,1363.25,1371.85,346546
2021-06-16 00:00:00+05:30,1373.5,1379.55,1353.7,1370.2,293443
2021-06-17 00:00:00+05:30,1365,1418.5,1362,1401.95,1273546
2021-06-18 00:00:00+05:30,1407,1409.3,1337.05,1366.75,879916
2021-06-21 00:00:00+05:30,1371.15,1455,1371.15,1419.55,3708423
2021-06-22 00:00:00+05:30,1433.7,1472,1417.65,1456.5,1259350
2021-06-23 00:00:00+05:30,1498.95,1498.95,1393.4,1403.85,4313382
2021-06-24 00:00:00+05:30,1414.45,1417.95,1371,1380.1,1196140
2021-06-25 00:00:00+05:30,1394.2,1403.95,1376,1381.7,756458
2021-06-28 00:00:00+05:30,1381.7,1439.95,1381.3,1429.75,1864170
2021-06-29 00:00:00+05:30,1430.3,1457.15,1420,1449.25,1645261
2021-06-30 00:00:00+05:30,1456.9,1468.1,1433.25,1446.3,912790
2021-07-01 00:00:00+05:30,1435,1447,1431.45,1437.45,257933
2021-07-02 00:00:00+05:30,1437.5,1453.85,1434.75,1446.6,247857
2021-07-05 00:00:00+05:30,1447,1461.35,1444.05,1448.45,239832
2021-07-06 00:00:00+05:30,1444.5,1463.65,1427.1,1429.9,248369
2021-07-07 00:00:00+05:30,1429.9,1437.55,1420,1432.45,131250
2021-07-08 00:00:00+05:30,1427,1437.9,1412.15,1420.2,170995
2021-07-09 00:00:00+05:30,1415,1442.65,1409.95,1431.35,223003
2021-07-12 00:00:00+05:30,1432,1445.85,1432,1437.05,212673
2021-07-13 00:00:00+05:30,1438,1444.2,1425,1428.7,122280
2021-07-14 00:00:00+05:30,1427.75,1431.75,1416.3,1420.9,178406
2021-07-15 00:00:00+05:30,1421,1428,1393.65,1396.2,423905
2021-07-16 00:00:00+05:30,1400,1457.85,1394.5,1447.9,704613
2021-07-19 00:00:00+05:30,1439.95,1447,1412.6,1419.3,184253
2021-07-20 00:00:00+05:30,1421,1427.2,1405,1411.6,273913
2021-07-22 00:00:00+05:30,1419,1441.3,1407.75,1429.8,444583
2021-07-23 00:00:00+05:30,1434.8,1453.7,1418.2,1444.45,313283
2021-07-26 00:00:00+05:30,1452.1,1477.35,1416.5,1436.15,1275241
2021-07-27 00:00:00+05:30,1435,1449,1412.2,1421.35,288080
2021-07-28 00:00:00+05:30,1427,1456.05,1400.15,1443.55,538338
2021-07-29 00:00:00+05:30,1460.6,1470,1409,1418.35,1011279
2021-07-30 00:00:00+05:30,1421.9,1452,1418.4,1428.6,342615
2021-08-02 00:00:00+05:30,1438.25,1450,1430.25,1440.7,245708
2021-08-03 00:00:00+05:30,1440.75,1538,1440.75,1455.95,3314857
2021-08-04 00:00:00+05:30,1463.6,1477.7,1442.35,1445.4,379126
2021-08-05 00:00:00+05:30,1456.9,1456.9,1414.05,1434.3,213009
2021-08-06 00:00:00+05:30,1435,1448.4,1427.35,1429.75,239867
2021-08-09 00:00:00+05:30,1430,1447.35,1403.3,1414.35,194490
2021-08-10 00:00:00+05:30,1417.2,1424.3,1379,1393.65,203674
2021-08-11 00:00:00+05:30,1393.65,1399,1365.15,1389.3,204233
2021-08-12 00:00:00+05:30,1389.3,1415.25,1381,1389.65,271644
2021-08-13 00:00:00+05:30,1390,1408.85,1384.5,1396.55,843743
2021-08-16 00:00:00+05:30,1396.5,1410,1377.45,1386.45,209206
2021-08-17 00:00:00+05:30,1382,1413,1379.05,1407.05,383396
2021-08-18 00:00:00+05:30,1413,1515,1400.55,1495.4,3492519
2021-08-20 00:00:00+05:30,1472,1491.2,1432.55,1452.2,763486
2021-08-23 00:00:00+05:30,1460,1487.9,1442.5,1459.65,931330
