date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,1197.4,1209.4,1189.2,1197.85,26516
2021-01-04 00:00:00+05:30,1210,1215,1197.05,1206.4,50137
2021-01-05 00:00:00+05:30,1200.3,1218,1194,1205,29810
2021-01-06 00:00:00+05:30,1206,1250,1203.05,1228.4,116692
2021-01-07 00:00:00+05:30,1244,1283.7,1235.1,1265.2,104368
2021-01-08 00:00:00+05:30,1266,1276,1240.1,1251.35,37779
2021-01-11 00:00:00+05:30,1251.35,1258.35,1195,1228.4,57143
2021-01-12 00:00:00+05:30,1215,1231.9,1207,1225.6,21743
2021-01-13 00:00:00+05:30,1224,1238.85,1193.35,1209.45,52018
2021-01-14 00:00:00+05:30,1210,1260,1210,1245.6,103306
2021-01-15 00:00:00+05:30,1247,1265,1215,1225.6,89421
2021-01-18 00:00:00+05:30,1225.6,1232.45,1182.85,1191.1,68091
2021-01-19 00:00:00+05:30,1200,1243.45,1192.3,1211.45,99189
2021-01-20 00:00:00+05:30,1211.45,1259,1206.85,1247.1,64547
2021-01-21 00:00:00+05:30,1247,1331,1241.35,1290.35,219847
2021-01-22 00:00:00+05:30,1307.45,1360,1298.25,1345.9,247021
2021-01-25 00:00:00+05:30,1359,1396.45,1310,1338.7,111072
2021-01-27 00:00:00+05:30,1353.3,1368.75,1285.5,1297.3,44140
2021-01-28 00:00:00+05:30,1298,1350.45,1258.4,1340.75,73795
2021-01-29 00:00:00+05:30,1354.95,1544,1330,1485.05,619119
2021-02-01 00:00:00+05:30,1485,1520,1416.1,1446.1,218848
2021-02-02 00:00:00+05:30,1457.5,1530.8,1455.05,1493.85,150641
2021-02-03 00:00:00+05:30,1514.9,1534.5,1430,1453.15,168059
2021-02-04 00:00:00+05:30,1471,1471,1416,1422.25,84930
2021-02-05 00:00:00+05:30,1424,1439.95,1389,1415.3,53653
2021-02-08 00:00:00+05:30,1420,1531.95,1420,1509.85,148118
2021-02-09 00:00:00+05:30,1521.95,1530.55,1495.25,1508.1,97592
2021-02-10 00:00:00+05:30,1519.85,1520,1464.05,1502.65,91641
2021-02-11 00:00:00+05:30,1520,1604,1520,1595.55,222613
